	Ensembl_ID	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	response_group
673	TCGA-BH-A18I-01A	-0.7766961	1.2372874	-0.034269124	1.0699532	1.135258	0.9186989	-0.24349782	-1.6461556	-1.7939447	0.980686	-0.20573546	0.8395333	-0.46923006	-0.9519179	2.7019253	0.6642996	-0.96116483	1.889175	-0.18102378	-2.4781182	-1.5439721	1.4124382	-1.0141814	1.283328	-0.10165701	0.80510014	1.6597517	-0.26237932	-0.8022161	-0.71641856	-0.59478897	-1.5886687	1.6308675	0.8679975	-1.2492133	-1.0532236	-0.3917116	-1.8476895	2.47844	0.44691685	0.72166336	1.0321114	-1.0330092	1.3723876	-0.3791565	-1.3914313	-1.3935539	-1.9350563	0.76414907	-0.50946337	0
748	TCGA-BH-A202-01A	-0.99815166	-0.015232295	-0.12976187	0.9128536	0.4075759	0.86771715	-0.67064506	-0.98948467	0.42219442	0.31700724	0.43146604	-0.31110722	1.9752294	2.2243667	-0.21896273	0.09159713	-0.83271605	-1.2818667	-1.0926925	-1.4079075	-2.139816	1.8480777	-0.5221301	0.72216034	-1.1468921	-1.0852736	-0.6458145	-2.133686	-2.8242238	-0.6369728	0.8971592	-0.06638027	-0.9955405	1.8090758	0.35370854	0.34711498	-0.16785245	0.1881198	-1.1014847	-2.5691462	0.70826805	1.3345189	0.2338788	-0.82256097	-0.77139163	0.005538881	0.26145127	-1.3594947	-0.4485435	-1.4067236	0
757	TCGA-BH-A28O-01A	-1.2901349	-2.2834256	0.62214977	-2.3910286	-2.841695	-0.7703326	-0.9810194	0.11647079	0.013056177	1.3265768	0.79923517	0.18823744	1.3740996	0.19574094	2.7833164	2.7855616	-0.5628364	2.5348632	-0.77151704	1.2533876	1.7432926	-2.4519641	-0.04406604	-0.6700404	0.9744344	0.81906426	0.6364221	-1.547518	1.0054096	-0.040173918	-0.8709763	-0.398036	-2.528772	-1.0938588	-0.06726977	-0.69988245	0.8099252	-0.36475638	0.89208823	0.35305655	0.6864413	1.8239435	0.37233478	0.108960524	-0.809593	-1.2292385	0.4054333	1.5510505	0.7907322	1.3042717	0
759	TCGA-BH-A2L8-01A	0.6543282	0.36478484	-0.035150576	-1.0575255	-0.3522215	0.74262387	0.2657836	0.97984296	0.21420646	-1.5273997	-0.29468828	1.0410342	-0.020451576	-0.33413652	2.2970805	1.0781779	-0.68085235	1.4894694	-0.459878	-0.050993934	-0.29256108	0.17556572	0.90221214	1.3716508	0.16613793	-0.88665396	-0.290911	-0.7049142	0.9027065	-1.1692003	-0.23997451	-0.9472113	0.7052985	0.23336482	0.6358628	-1.0010426	-0.2969657	0.8036123	0.5812227	-1.0751338	0.69261456	-1.3161982	-0.49840608	1.9982448	0.11181635	-0.7887055	-0.662884	0.4563107	-0.34057647	0.6661184	0
763	TCGA-BH-A5IZ-01A	0.6388483	-0.96985584	-1.1128902	-0.7821026	-0.10842717	-0.9067435	-0.06117111	-2.200861	-0.3907261	0.82507575	1.4849828	-0.41673315	1.0146004	-2.4314246	-1.1056477	-0.061740562	0.9502979	1.1576843	-1.5279105	0.05539643	-1.9128827	0.09525059	-1.5595335	0.015168965	-0.8576102	1.1712937	-1.788032	-1.7577899	-3.2298422	-1.379208	-0.7395475	0.6130439	0.76636326	1.6339835	0.28904176	-0.36111885	0.59506404	1.5624903	-4.5373125	1.6700524	0.027178615	3.9287267	0.044119477	0.33656478	-1.5304328	-1.1023755	0.9956609	0.45967987	-0.57292855	-1.1775253	0
769	TCGA-BH-A8G0-01A	-0.18072063	-1.1303699	-0.6384742	0.46467912	1.4019796	0.0457315	0.35179734	0.47270384	-2.5185719	-1.535696	0.55122715	-0.9511103	-0.88766724	1.1217692	3.6787932	2.4551945	0.4303409	2.7587328	-1.2099649	0.70379084	1.0834756	-1.4967698	1.350378	0.7271727	0.5513669	-1.255625	0.4691884	-1.0342679	1.9345237	0.21046968	-0.46149397	0.12474266	0.27911425	-1.0496877	-0.4150865	-1.1061985	1.3362908	-0.08986833	1.6463823	-0.9056662	0.6408827	0.17284591	2.0365093	1.8080143	-1.2605053	-1.1476847	1.1922381	1.1684418	1.1758828	1.0642782	0
770	TCGA-BH-AB28-01A	-0.19551936	-0.62506664	-0.06210193	-1.4296961	-1.1872754	0.744276	-0.39907572	-0.4857691	0.83528364	0.074607	-0.26618022	-1.1747402	1.4876518	-1.0913109	2.5870748	1.537769	-1.4099853	2.3237605	-0.3098572	-0.9743193	0.96808517	0.9681158	-0.31435642	1.9409461	1.5338552	-0.18903644	0.8403191	-0.4623427	1.6576885	-1.836516	0.20442542	-0.90933865	0.2637751	0.10772008	-0.5152365	-0.64989054	0.3358606	0.25658238	3.0561638	-2.1323307	0.25930235	-0.5372947	-1.4338195	0.39088172	0.38787985	-0.74312115	0.18389466	-0.22553122	-1.3470011	0.12474941	0
784	TCGA-C8-A12Z-01A	0.030264437	0.75919247	0.1005359	1.2592559	0.783982	-1.414425	0.16124961	-2.978528	1.2011089	1.1763086	-0.70820975	-0.07630163	-1.9884408	1.4948449	-1.2644256	-1.9004154	1.2130146	-1.591398	-0.6802031	-0.405703	-0.5522412	2.2729435	1.7379329	0.09827039	-0.66908985	-1.6522526	-1.398237	-0.27812713	-2.477963	-0.89779156	1.3341368	0.4403227	0.28841996	1.5992403	0.70154136	2.1323872	-0.52380306	-0.59782904	-2.6034012	0.03273444	-0.8822886	1.7785512	-1.1211282	0.37710956	0.31402242	0.8416956	0.6172445	0.8006464	-0.16342926	-0.91598797	0
786	TCGA-C8-A131-01A	0.6326492	-0.07373253	1.7674019	-0.879231	-0.9520942	-0.77074134	0.104457796	0.048071153	-0.7783848	-0.40735978	0.020423893	-0.3446499	-1.3354552	0.1720834	-0.60342425	0.19598994	0.21756038	-0.2991365	-0.27010685	-0.07651858	-0.23492463	-0.18135475	0.7140004	-0.01019229	-0.09164068	-0.24383795	-0.6640723	-1.1264619	-0.18365	-0.5207275	0.21629459	0.5076048	-0.570629	0.16157624	-0.35089484	0.13926792	-0.17517579	0.32198116	-1.1754038	1.1246543	0.5911136	-0.16284555	1.287505	-0.06570386	-0.5958454	1.6325309	0.46632773	1.0973694	0.40668625	0.07773043	0
789	TCGA-C8-A134-01A	0.98032373	-1.4154426	-0.8310679	-1.0154173	1.1080018	0.7187519	-1.2364559	1.1584076	-0.49349383	-0.45736325	0.6370504	-0.63891214	-0.5718503	0.30140093	-0.26322398	1.559062	-1.2691115	0.5500536	0.58391356	0.0051324293	-0.5965888	-1.1272796	0.97390825	0.4006503	-0.19075145	-0.6366554	-0.3739985	-0.21119438	-2.2065992	-1.3881246	0.29421312	-0.25803816	-0.06251715	1.5222164	-0.60038227	-1.1721545	0.45595294	0.31296545	-1.643647	0.17624375	0.043653563	2.098785	0.39349732	0.23280554	-1.2170138	0.8820172	-0.18136086	-0.019181259	-0.22115281	-1.0812695	0
790	TCGA-C8-A135-01A	-0.5503436	-0.3287683	0.49212152	-0.96007705	0.69726306	-0.16779035	-0.49803418	0.690813	0.34963918	-0.54178995	-0.01629603	-0.00859936	-0.6602456	0.59721243	-0.048694268	-0.20979397	-0.09279171	-1.3113152	1.1796852	0.21120717	-0.33492553	0.29940686	-0.5384957	-0.7566639	-0.62536967	-0.5414977	-0.071162984	0.08365615	-0.6152949	-0.16861066	0.8402662	1.3694968	0.6996348	0.706063	0.20343412	0.99462974	-0.94263744	-0.3859828	-0.5061062	-1.0517082	0.90143543	-0.4265437	-0.5277589	0.38775605	1.0519145	-0.09476018	0.16399053	0.263978	-0.2648678	0.44974586	0
800	TCGA-C8-A1HM-01A	0.7781612	0.46162117	-1.6759484	0.84674114	2.7524583	1.5028043	0.6028784	0.09240745	1.0830827	-0.8057961	0.06720712	-0.5219219	1.1290371	1.0704495	-0.33113652	1.9808215	-2.7213361	-1.1736541	-1.3455294	-2.5085876	-0.66649586	2.6327684	0.42719	-1.289006	-1.1262999	0.43684566	-0.9513235	-1.1397362	-2.309302	-2.1514668	1.2284791	1.0491455	-1.3198118	3.2839856	0.80411714	-2.1467197	0.9643067	0.4381925	-1.9187107	-0.35275733	-0.37659472	1.1325046	0.032461673	0.37797335	0.39967665	-1.0907751	1.4754997	-1.5842743	0.6005396	-3.0087917	0
802	TCGA-C8-A1HO-01A	-0.12631372	0.14820741	1.1210672	-0.40034062	-0.2752521	0.61440986	-1.631772	0.7755514	0.6486168	0.0015242659	0.5301541	0.31489617	-0.8197057	0.145697	-1.5546751	-0.34105527	-0.61635625	-0.18210885	-0.8662099	-0.041418925	0.356412	-0.25142956	-0.46282822	-0.7902342	0.21902591	0.8346384	1.218532	0.054489017	-0.039508548	-0.61505336	1.9452194	-0.46582115	-1.5736872	0.32425126	0.18809552	1.0274302	0.08306153	1.3829209	2.1395714	1.0824883	-0.54581857	0.49685866	-0.10105556	0.1598865	0.36550742	-0.25451577	-0.72097635	-0.80163723	-0.41476002	-1.2497851	0
804	TCGA-C8-A26W-01A	-0.36019242	0.1601681	-0.47288892	-0.32248247	-0.5449506	1.2477311	-0.17775945	0.6880122	-0.35747027	-0.5110961	0.45579523	-1.50218	-0.32036236	-1.6290679	0.97909284	0.8634904	-1.0735408	0.8724655	-0.040286884	-0.5947644	0.2065929	0.55820286	0.48017493	-0.71468544	0.97733736	-0.80812395	0.25227082	-0.0913623	0.35475922	-1.6721373	0.46942255	-0.511397	-0.18935433	0.80046445	0.5694808	-0.38535443	-0.49975243	0.957592	1.1346126	-1.168518	-0.6275848	-0.5900564	1.0617286	1.1765635	0.5825652	-0.39121535	-0.028529853	-0.14610781	-0.6666474	-0.34142026	0
805	TCGA-C8-A26X-01A	0.77755016	-0.14564589	1.155037	0.8397202	-0.8016549	-0.43545783	0.44418973	0.42733786	0.3328585	-0.29226846	0.6651439	-0.74445724	-0.52584803	0.8492057	-0.6275461	-0.04867371	0.32608575	-1.5200859	-0.6320993	0.5587083	-0.2850596	-0.037173934	-0.022573434	0.27272767	-1.6610373	0.0835024	-0.87247854	1.7902961	-0.4011792	-0.008528747	0.49759147	-0.5903102	-0.45841774	0.7779492	-0.01610941	0.3483198	0.68444484	-0.027202293	-1.6098984	-0.6451614	-0.66036654	-0.49750364	1.7263066	0.39968204	-0.863968	0.4471936	-0.26081324	0.40426576	0.80197585	0.5720832	0
812	TCGA-C8-A27A-01A	0.40379506	-0.23558584	0.44175845	-0.64164484	0.46814844	0.5163388	-2.3032093	0.13900366	0.89264274	-1.19458	0.46628952	0.12822372	1.3399514	-1.6573732	-2.7353714	-0.2791284	-1.0473518	-0.24961409	0.982114	-0.36944163	-0.14851336	-0.7854999	-1.1335181	-0.031523004	0.8905554	0.18772078	0.508131	-0.808989	-1.5180905	-1.4219885	2.9055974	-1.5910085	0.7513423	0.9627996	0.36006135	0.7973705	-0.23900542	0.21024546	1.2259575	-0.5072608	1.1105043	2.1050663	0.34911874	1.3057976	0.98211956	-1.3109388	1.1957028	-0.6009354	-0.4444341	-2.2183497	0
813	TCGA-C8-A27B-01A	0.02028972	-0.6315105	-0.6452334	0.279633	0.6100927	0.23684944	-1.4326683	1.4103966	0.2547616	-0.17921315	0.42499784	-0.13378708	-0.1277068	1.3410964	-0.4286224	0.86924255	-0.78366446	-1.60497	-1.3097353	0.23154324	-1.3642157	-1.3868983	-0.042917684	-1.2943214	-1.5622568	0.03205681	0.06166619	-0.17221493	-2.187358	-0.3109634	1.4536619	-0.16000724	-1.0911008	1.686392	1.4731667	-0.44707727	0.7370458	-0.3440922	-1.4038935	-2.3649645	-0.15958092	1.465774	0.1929352	-0.10143727	0.2681617	-0.37004063	-0.285755	-0.08745213	0.8905049	-0.48955697	0
816	TCGA-C8-A8HP-01A	-0.35883692	-0.694643	-0.80605924	-0.2888754	-0.69339406	0.46926445	0.40641078	1.1949298	-0.21576475	0.41123593	0.6060174	-0.2903515	-0.6299535	0.9917807	0.5916961	1.3689777	-0.9472905	1.6073062	0.67198265	-0.06712166	0.2708888	-0.55792046	-0.70951116	-0.45104632	0.86058074	-0.21715504	-0.1725008	1.8869843	0.39209548	-1.6889232	0.47085905	1.3545903	-0.37387872	0.78577805	-0.22737885	-1.3315327	-0.36790353	-0.13532238	0.32686397	0.7201644	1.0379157	0.4736115	0.9103314	-0.4782021	1.0529196	-0.5261807	0.55798334	0.4358378	-1.0412018	-0.6855944	0
818	TCGA-C8-A8HR-01A	0.0005591288	-0.62835574	-1.2729706	0.6652426	-1.9861901	0.98044235	0.0041698515	1.1132724	0.34953284	0.20032719	0.9754304	-0.22602975	0.38222376	-0.6559185	2.18921	1.5802394	-0.7767972	1.6954144	1.0102893	-0.073112234	0.48736045	-0.77597797	0.93116224	2.382927	0.45105678	0.62202364	0.5196226	-0.3511092	0.40554827	-1.0185783	-0.058873415	0.6739711	-0.28088427	0.3281538	0.14573629	-0.97146815	-0.6578819	-0.49224144	1.0275708	0.45943317	-0.070970744	-0.1633292	1.6127976	-0.7337694	0.6418315	-0.30736327	0.25911066	0.77225953	0.5166856	0.4644789	0
819	TCGA-D8-A13Y-01A	0.1910193	-1.1266938	-0.41059744	0.60863864	0.605119	0.5506033	-1.9350432	1.37119	1.0805792	0.047456443	0.85331714	-0.16509363	-0.31296396	-0.88590276	-1.119689	0.843908	-1.422521	-0.5313471	0.6183271	-0.3220047	0.52890974	-1.0504537	-1.7628297	0.29820734	1.6613687	0.13138199	0.40786564	0.46515816	-1.2272077	-1.5691332	2.4691367	0.212418	-0.094511926	1.3133538	0.19187829	0.020963348	-0.029695746	-0.5311514	1.0677643	0.8918131	-0.5997814	1.221628	-0.61539364	-0.66076386	0.46005794	-2.4380724	0.52582294	0.18490218	-0.45700186	-1.494227	0
821	TCGA-D8-A140-01A	-1.5066745	-0.4567139	0.8619969	-0.7859282	0.870931	1.5911967	-1.1158984	1.0754641	1.1958232	-0.46875677	0.99155164	0.50326085	-0.039672345	0.35121953	1.4141867	1.3657085	-2.855534	1.2530421	0.27569342	-1.6494433	0.22984338	0.48775718	-0.6155433	0.9788302	1.3931594	-0.15595187	1.3637348	0.2766656	-0.17935878	-2.6699572	1.6154946	-1.6759626	1.2061529	1.8551435	0.18889517	-1.1024508	0.2183348	-0.7824619	3.0760033	-1.9777683	-1.0383087	0.34513658	-0.008721828	2.3139856	-0.91365844	-0.9222574	-0.34469074	-1.2090296	1.2184993	-0.9249312	0
823	TCGA-D8-A142-01A	-1.3476934	-0.74747586	0.78982276	0.50713754	-0.39974016	-0.281993	-0.52299374	-0.052644834	0.19250774	0.5248179	0.6814944	0.42513162	0.0020441413	0.24176468	0.39617264	0.20098919	-0.11437966	-0.23719122	-0.7320503	-0.468677	-0.8981667	-0.39683107	0.7904632	-0.84826845	-0.26016435	-0.25097492	-0.06985736	0.5213855	-0.9813203	0.010873966	-0.09811564	0.3948372	0.2575731	0.3400583	0.060385898	0.13233241	-0.29783794	1.5910164	-0.49287385	0.4373901	-0.55788064	0.2937252	-1.3420756	0.75179946	0.7537454	-0.60475624	-0.16041881	0.41867077	0.40130696	0.23625332	0
824	TCGA-D8-A143-01A	0.4400084	-0.84498453	0.08783116	-0.7908981	-0.26902205	0.6119795	-0.6534108	0.92903686	0.50308025	-0.26077914	-0.9175645	-0.45846212	0.104240015	-0.7592236	-1.2288328	0.5862458	-0.8140952	-2.171525	-0.0251631	-0.42158306	-0.11932352	1.4702365	1.0223671	0.07676326	-0.53093237	-1.9944115	-0.9231507	0.50706065	-1.9422314	-1.0825841	1.8768164	-0.8429852	-0.7529621	2.1918886	-0.22446904	0.2479715	0.35870793	0.76713663	-2.0315225	-0.6108544	-1.1998383	0.13102698	0.4446087	-0.44586354	-0.79230005	-1.9006252	-0.36691004	0.390039	-0.64159876	-1.3113267	0
827	TCGA-D8-A147-01A	-1.2223542	-0.9696137	-0.71184033	1.4135574	0.25027335	0.6843659	-1.9988734	1.4420809	1.7016912	0.28149414	-0.85996944	-0.38508666	-0.073121995	0.32045048	0.8652077	2.4233377	-1.8890616	0.9577931	-0.22297774	-0.9223	-1.2731003	-1.336255	0.8011774	1.0403639	-0.09281513	-0.33964375	0.5080452	-0.017236821	-3.4600852	-1.2234273	1.1076146	-0.48090804	1.0967169	2.3457515	1.408395	-1.8341265	-1.1225812	-2.1962051	-0.95473504	-1.8943101	-1.2144632	2.2839808	-0.62305444	0.7380197	0.6351634	-0.76393324	-1.3724627	-0.7324894	-0.31316093	-1.4359059	0
830	TCGA-D8-A1JA-01A	2.0028987	0.31984872	-0.9608443	0.13215224	-0.1708759	0.67648274	-1.124375	-0.91618395	0.79245174	-0.12064191	0.9370111	0.028989881	0.6458215	1.9061015	0.4264945	-0.9950347	0.38119718	-1.2064325	0.00952369	-1.4483485	-2.8184192	0.5099856	-1.5884014	-0.6430788	-1.9401867	-0.17006557	-0.18647812	1.2179176	-2.6902843	0.686672	0.8280571	-0.76322484	0.75122154	1.5299743	0.46565276	1.303313	0.9708233	1.1499742	0.5326579	-0.7583842	0.8674302	2.2822435	-1.1940023	-1.4103478	-0.21310164	-0.8232155	0.37263823	-1.325638	1.3131964	-0.4637227	1
831	TCGA-D8-A1JB-01A	-1.1289742	0.8178004	0.5616554	-0.05343259	0.3871499	1.9723474	-0.9971023	1.509999	-0.46971303	0.9846149	1.1687913	-0.22127688	-0.37261826	0.46149778	3.6468952	1.7975137	-1.6123548	0.71939665	-1.4975373	-1.7969308	-1.0215982	-0.53104734	0.5791887	0.064498864	0.2809314	-0.7549551	1.4630414	0.27549794	-1.0004666	-0.6990091	0.76208913	0.8215233	0.15244102	1.7254579	-0.18979825	-1.3690428	-0.53299654	-1.7704062	2.7643485	0.7478719	1.1566796	-0.1307856	0.6524622	0.32288098	-0.93843365	-1.517808	-0.77958685	-1.0042169	0.9283329	0.0018633008	0
832	TCGA-D8-A1JC-01A	-0.9231046	1.2825242	0.23795328	0.66878587	0.61013716	1.5784763	-0.9568526	-0.78837645	-0.8733888	-0.5081773	0.18199089	0.5568454	0.10886788	-0.052647352	-0.054515228	0.13862704	-2.136229	0.9647636	-0.10915548	-1.7528648	-0.97371715	2.1532273	-0.10269448	-0.39819697	-0.7411962	0.546359	0.76213515	0.41314197	-0.475544	-2.0599773	0.4947812	0.16518897	-1.0832173	1.0826534	-0.22623041	-0.30206287	-0.40637642	0.76248205	1.5484215	-0.4599688	-0.34416807	0.29428726	0.039943654	0.22392902	0.41078842	1.1764657	-1.4335808	-2.1169553	0.19958381	-1.3333902	0
833	TCGA-D8-A1JD-01A	-1.1432489	1.1688464	-0.4686322	0.5062897	1.0369382	1.3513873	-1.0783274	-1.5630763	-0.011085853	1.2475125	1.1817899	0.30049074	0.26870993	0.11720381	0.9002822	0.080831006	-1.3593608	0.517655	-1.389497	-2.1363864	-2.2799191	2.8375661	-2.1369064	-1.1843612	-1.8419346	1.1235907	0.4007383	-0.5462894	-1.896863	-1.0694696	-0.24477786	-0.18149632	1.3412324	1.8294368	0.00199629	-0.31101963	0.60903364	-0.7537986	-0.003392078	-2.4640841	-0.12249755	0.38702375	-0.7075136	0.95008194	0.33851627	1.7190905	-2.074987	-2.3480847	0.4750049	-1.0784655	0
834	TCGA-D8-A1JE-01A	-1.2135178	0.9656843	0.7359692	0.7137317	-0.1886799	-0.14444867	-0.22039334	-2.091895	-1.9032519	0.37624583	1.3882307	0.27855384	0.80470693	-0.70626485	0.9289006	-2.1874125	1.5001003	-0.8115796	-2.0457802	-1.9528232	-2.6621382	0.7953269	0.5975762	1.2742206	-2.175997	1.059474	-0.16463634	1.4726948	-1.9422665	1.8874478	-0.26423016	-0.8370716	0.7595161	0.9632782	0.85079706	2.0819004	0.42180705	0.5149034	1.6083307	1.4443994	1.0519899	2.5135474	1.5416611	-1.035714	0.055010498	1.3388517	-0.84380037	-1.880719	-0.6050075	0.1538914	0
839	TCGA-D8-A1JJ-01A	0.8784059	0.53200626	-1.1078342	-0.42672366	0.018909901	-0.19581574	-0.7700507	-3.0189128	-0.18636836	2.7168934	-0.32854885	0.44676006	1.0142819	1.6044326	0.5735958	-0.32853156	-0.35669526	0.504446	-1.2027093	-2.2541347	-2.384963	2.344376	-0.8369849	0.8962512	-0.9821055	0.44461876	-0.1139141	-0.39499092	-3.0196815	-0.28764102	-0.29316252	0.64049935	0.9645498	1.8235137	0.9038385	0.26041925	0.2909743	0.52428395	-1.3909839	-2.1417375	-0.71010745	2.4143279	-0.6818142	-0.94981676	-0.35177165	-0.028862774	-1.0379221	-1.5764252	-0.036990657	-1.069283	0
851	TCGA-D8-A1X8-01A	0.13553369	0.94865364	-0.32968566	-1.5822374	0.53471816	1.4568236	-1.0419403	-0.7758158	-0.21358308	0.53349745	-0.41194868	-1.3895112	1.1216375	-0.8262656	1.4089764	-1.0872861	-0.27030587	0.6345644	0.60498774	-1.4690216	-0.527089	0.979549	-0.25638065	-0.33571926	-0.4156878	0.8822692	0.9186639	-0.83841765	0.31806087	0.34201735	0.04564619	0.06703289	-1.8164924	0.16513327	0.6375956	1.2286317	0.6325027	0.7524788	3.547903	0.52087575	0.49828893	0.44440475	-0.08957058	0.6662357	-0.09151898	-2.0194259	-0.21787596	-1.7621533	-0.7103049	-0.08934481	0
852	TCGA-D8-A1X9-01A	-1.2223898	1.9176528	-0.41939878	-0.16919944	0.9509495	2.4119806	-1.2140987	-0.34635815	-0.9695072	-1.9808991	0.07298142	-0.27138036	-0.23564373	0.5295589	0.24459863	-0.88002956	-1.6763985	0.017371029	-0.27869207	-1.9289417	-2.0981815	1.9917247	-0.5575503	0.017691478	-2.4725034	1.7742884	1.1980344	-2.3475304	-0.78985864	-0.30224457	0.3175421	2.105241	-0.55638164	0.7812493	-0.33845022	0.31309262	0.21457362	0.50653523	2.2863505	0.29230165	1.9149294	0.23708689	0.024107575	1.2261199	1.208027	0.71041906	-1.299183	-2.9970474	-0.955692	-0.8451196	0
857	TCGA-D8-A1XF-01A	-0.67021453	0.23641881	-0.8577768	0.9300803	-0.028391853	0.23121434	-1.1720386	-1.2689525	0.67041695	-0.044732347	0.4930451	1.4048481	1.4401951	-0.31102523	-3.6621144	-0.5173622	-1.4703763	-0.0048404485	0.10686764	-0.7074487	0.32614028	0.76802856	0.044039547	0.48643327	0.5649877	0.42461568	0.64915043	-0.923221	-1.4261094	-2.1935043	2.594496	0.42773172	0.26801234	0.82591885	1.020616	0.59906065	0.017517075	-1.2322434	-0.23347269	-1.4373395	0.3198176	1.7021664	-0.2561058	-0.16838524	0.83316576	-0.31794986	1.1726428	-0.15527582	0.5184279	-2.694652	0
860	TCGA-D8-A1XK-01A	0.4480633	-0.9023675	-0.91122645	-0.15707134	-0.1509462	0.59343386	-1.3373896	0.45197642	0.3527096	1.0236504	0.045207683	0.08307473	-0.18665957	0.43466875	-0.26782924	1.2247742	-0.82938033	-1.3393528	-0.19107057	-0.78330123	-1.7109667	0.5886609	-1.0500125	-0.33529428	-0.93439937	-1.0709604	-0.30720946	-0.4761944	-3.2783208	-0.663901	1.3674014	-0.004158471	-0.55225295	2.53596	0.21262862	-0.46876267	0.41848326	-0.06391616	-2.230125	-1.3298585	-0.6334108	1.3824205	0.26187164	-0.3292445	-0.88647515	-0.89331913	0.2905897	-0.45710066	0.43917117	-1.5650094	0
861	TCGA-D8-A1XL-01A	0.68096447	-0.47664678	-0.47329208	-0.43506426	-0.5861044	0.68169475	1.1257523	1.3339322	-0.84912246	0.70759887	-0.6569844	-0.68913025	0.67874724	-0.22289972	-0.43316168	1.5509919	-1.040403	0.30368677	-0.008389778	-0.5026851	0.35649794	0.45542794	-0.024947107	-0.178516	0.0709257	-0.3976596	-1.0086527	-0.5417702	-0.41976878	-1.9590753	0.62748283	0.6156622	-0.9587799	1.6693082	0.17763159	-1.9910625	0.98935854	-0.7786669	-1.2137914	-0.4370619	-0.7323748	0.4576601	0.6658096	-0.20922425	-0.4524011	0.32910755	1.381087	0.14768478	-0.78959155	-1.9204185	0
865	TCGA-D8-A1XR-01A	-0.2597676	1.4597605	-0.18680026	-0.2962213	-0.12283835	0.32304692	-0.33205622	-3.2048469	0.82803345	-1.9050723	0.09063686	-0.47119448	0.76318145	2.5954926	-0.24823897	-1.9062874	0.9379758	1.0172677	-0.121270284	-1.3705258	-0.110258654	2.2808719	-0.335919	1.0176263	0.72961366	2.2976823	0.4300615	-0.5969032	0.44972408	-1.0250047	0.8793598	-1.5634042	0.22357139	0.5686746	0.33363667	2.1490583	-0.69535345	-0.43144044	3.2821739	0.12912765	1.7612772	2.2000275	0.48428726	0.572471	-0.73158544	-0.4985284	-0.34857136	-1.5370631	0.47316584	-1.421561	0
866	TCGA-D8-A1XS-01A	-0.62340885	0.79567826	0.13969824	-0.98765755	-0.48707068	1.6860281	-1.3954881	-0.024995357	-0.74075925	-1.3157821	1.2077603	-0.62088704	-0.7402022	0.05616685	-0.5565099	-0.51474977	-1.6034926	0.16429222	-0.4872628	-1.7720435	-1.4542599	1.3248101	0.29066634	-0.0559113	-1.0173645	0.33242664	1.2296221	-2.0219696	-0.78184956	-0.8034375	1.0445591	-1.1002996	-1.6944275	1.228755	-1.87362	0.40767983	-0.5913824	-0.35991478	2.552046	-1.729001	-1.2833458	0.9409899	0.18887416	0.34323427	0.50334156	0.23800215	-0.43403402	-2.3631353	-0.42229414	-1.3720636	0
867	TCGA-D8-A1XT-01A	0.2464638	1.2567482	-0.22826122	-0.46129912	1.70838	-0.014794037	-0.20434819	-2.3274393	1.8389829	-1.3022758	0.3766784	0.367666	-0.5980585	0.9056613	1.0964249	0.16349554	0.111895226	0.1399763	0.37050653	-1.649176	-2.6287293	1.945566	-0.1651029	-0.9442086	-2.014635	-1.0323857	-0.89834225	-0.47482684	-3.5011792	0.013433322	-0.45408493	0.27228957	0.42153	1.6305906	0.45090717	-0.23688762	0.6359366	0.59706444	-2.7804105	1.1350584	0.008592904	2.0761719	1.389183	-0.34789628	-1.9994435	0.87137127	-1.6197867	-1.3390652	0.27751935	-1.2696002	0
870	TCGA-D8-A1XW-01A	0.6518469	-0.60925597	0.22477026	0.50490236	1.109512	0.15175402	-1.2565378	0.37504965	-0.84628594	-0.18139058	-1.0268121	0.11559568	-0.8648388	-0.33746582	0.42345363	0.68146366	0.15779293	-0.41941825	-0.60706055	-0.25094873	-1.4318063	-1.7126987	0.48957452	-0.6893282	-0.6578471	0.9431027	0.32891387	-0.28662276	-2.0347435	0.48351035	0.59319395	-0.42627984	0.75664485	1.0964655	0.4502548	-0.26173013	0.037870955	-0.19279045	-0.23762444	1.2688212	-0.10791631	1.8067858	0.65486586	-0.7897052	0.30710408	-0.5716644	0.6503718	-0.37537596	1.6747402	-0.32159406	0
871	TCGA-D8-A1XY-01A	0.37917042	2.1266577	-1.5442083	0.64483434	0.39532176	0.8205639	0.15699294	-1.3748258	1.5819409	-0.62549967	-1.6442263	-1.43782	0.8085722	-0.74880165	-0.8084747	-2.5572739	0.0057239085	0.057378605	0.31830773	-1.3753763	-1.4781843	3.0693789	-1.2946836	0.024323352	-2.4963713	0.118582785	0.5951352	-1.2845511	0.4258476	0.29035658	-0.10977508	-1.0067549	-0.62756526	0.14226669	-0.9323521	1.6691186	-0.77310693	0.19160934	2.5385845	1.6708174	0.28743893	0.5862234	-1.6392449	-0.8307117	0.6520637	0.75833523	0.86821413	-2.179808	1.1628171	-0.7128967	0
