	Ensembl_ID	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	response_group
397	TCGA-AO-A12D-01A	-1.2947443	0.066052236	-0.028926447	0.2158496	0.08580942	0.70819765	0.88984007	-0.56694376	0.17534898	-0.46198305	-0.48895472	0.69146705	0.13658881	1.4782254	-0.76580054	-0.569726	-1.580071	-0.38041615	-0.50255996	0.2773509	0.31828463	-0.2934739	0.3849504	-0.36485723	0.65659	-0.85159034	0.38432604	-0.6355413	-0.024884075	0.19174877	0.49994746	-1.0649257	0.20616826	0.14083312	0.27428237	-0.45336205	0.3274403	0.25267562	1.0789788	1.2309053	-0.26305068	0.66003233	-1.558589	0.23082235	0.5287598	1.6575218	-2.330761	0.7084457	0.47499347	-0.7001345	0
398	TCGA-AO-A12E-01A	-3.2076247	-0.5826907	1.1742785	4.2607064	0.60641205	1.074988	0.14911726	-1.2451044	0.40204436	-0.9205679	-1.7840192	-0.6324158	-0.3245861	0.24684235	-0.6233127	0.4286958	0.40481102	-1.7738056	1.9329492	-1.640203	-1.293771	-1.0134965	-0.043551862	0.45942068	-0.6423063	-0.8727014	-1.5948302	0.41422838	0.03287421	-0.25956473	-1.3919392	0.31116048	-1.821397	3.9953902	-0.59605175	0.8815211	1.9250869	0.47864336	-2.9446187	0.844877	-2.6291084	1.6812701	0.84590495	0.35055298	1.6617593	-1.3345199	0.042346776	-0.09832004	-0.83986175	0.03810537	0
399	TCGA-AO-A12F-01A	0.2765948	-0.2445126	0.03612511	-0.22008389	0.3703364	-0.97649634	0.6695866	-0.10407557	0.1237022	-0.069722876	1.0021163	0.07098518	-0.04791554	-0.08538128	0.20400394	0.09945117	0.12126888	0.15362686	-0.39692926	0.27729923	0.51986814	-0.33894485	-0.2231017	-0.38853264	0.29847717	0.21057262	0.37399346	0.13553801	-0.0004462041	0.005207874	-0.95152485	-0.34668246	-0.019588495	-0.9430309	-0.5769101	0.7395816	-0.14126772	0.22565082	0.034538094	-0.4563188	0.019352002	0.27888197	-0.913845	0.13586491	-0.090153314	-0.17850974	0.21306035	0.024545118	-0.4699015	0.56242764	0
402	TCGA-AO-A1KO-01A	-2.296024	0.21041188	0.34076402	1.4942921	-0.9307164	-0.014255047	-0.22292414	1.1530219	0.8757039	-0.33280945	-1.5914116	0.3272854	-0.16941209	-3.357774	-0.24529631	-1.0743	-0.8434504	-1.944865	0.3848581	0.112524614	-0.7550693	0.48125798	0.024328977	0.2578441	0.7658575	0.9480586	-0.054206267	-0.7420324	-0.86475295	0.09465113	1.2333417	0.6013479	0.892359	-0.9920759	-3.2359338	0.95781493	0.25619704	-0.7248041	0.58334994	0.6334959	1.271521	-0.14244485	-1.300876	0.03760267	4.782637	1.815745	-1.4795074	1.8719108	0.6160226	-0.4125949	0
403	TCGA-AO-A1KP-01A	1.0248735	-0.6779405	-0.17728692	0.18466139	0.4159214	0.80499816	-0.3907969	0.55773133	0.45049873	0.0071812747	0.2460504	0.17720893	1.2899901	-0.9200586	-0.20369384	1.3775725	-0.075602695	1.9935969	0.7155751	-0.022624081	-0.3608398	-0.30725226	-0.040216014	0.1291547	0.32674164	0.8192948	0.07227099	-0.20233771	-0.4624989	-0.92865473	-0.58734554	0.058246665	1.0222886	-0.62104666	-1.1461098	0.5542294	-0.10889137	-0.01802291	-1.8395755	-0.31494087	0.4930607	-1.5405273	-1.8968288	-0.49239993	0.85318935	0.6846658	0.27948672	-0.5683962	-0.06852248	0.547494	0
405	TCGA-AO-A1KR-01A	1.2830539	-0.29380295	0.9555193	-1.3148495	0.47466567	0.1447182	-0.57764316	-0.4982766	1.0203965	-0.33600006	-0.4447468	-0.23766093	0.544494	-0.26988947	0.29445553	-0.6845416	-0.86533225	0.48845363	-0.1140005	-0.32773912	0.17106596	0.72071606	0.17847887	0.400492	-0.20407248	1.3495119	0.66674656	-0.75810355	-1.4764057	-0.5181608	-0.11998907	0.60202533	-0.92625344	-0.63008815	-0.64869314	-0.2808525	-0.41822016	-0.2970301	1.6400048	0.15484393	0.07613149	0.15932146	-0.65650904	0.40817535	-0.41084194	-0.3954258	-1.1825628	-0.678346	0.23818304	0.5060963	0
407	TCGA-AO-A1KT-01A	1.18353	-0.16234909	-0.48738378	1.1316748	0.8368659	0.26788032	-0.5872669	0.2948702	0.81331766	0.4820305	1.9717962	-1.0215566	-0.9173214	1.8357136	0.715516	-0.04437676	0.8656974	-1.2581489	-0.6714185	-0.55380315	-2.446423	0.47924834	0.2941583	-0.04980076	1.1038103	0.56911016	-1.1511505	-0.21076111	-0.72468925	1.1347015	1.8661147	1.0963818	0.67402005	0.78641856	0.82050323	-0.1744869	-1.3770928	-0.9386642	-0.9435342	-0.7380615	-0.50735503	-0.4425438	0.7244569	-0.5574384	0.30964532	-1.0066311	-1.611965	-0.5546434	1.4564606	-0.13555992	0
409	TCGA-AQ-A04J-01A	-0.2929274	0.32981703	-0.2105138	0.5008253	0.07007763	-0.81714696	0.6721473	1.1658905	-0.035035625	0.12889874	0.55841637	0.06874704	0.17164695	0.21811706	0.5946678	0.41560254	-0.42032135	0.45117095	-0.03168705	0.41939577	0.29377776	0.96486026	0.16216338	-0.17301351	0.1744918	-0.3582545	0.26181564	0.15974098	0.1381984	0.565857	0.017707113	0.2782097	-0.34316608	-0.49028075	-0.9162681	0.15991747	0.18548056	-0.34113637	0.14760186	-0.15161838	0.19403541	0.6373011	-1.1665286	-0.03377495	-0.3464592	-0.115013234	-0.18226543	0.20243677	0.3895538	0.007737726	0
417	TCGA-AR-A0TP-01A	-0.94509137	-0.18723635	0.7670568	0.0714626	-0.048828818	0.4648111	-0.19360194	-0.16761991	-0.027696162	-0.16660392	-0.14856894	-0.59373915	0.21894471	-1.5362006	0.17290023	-0.37603277	-0.04953479	-1.104653	0.44395936	-0.42676964	0.49862403	0.15020722	0.42142227	0.12184079	-0.67877406	-0.47137144	0.98631257	-0.6884653	-0.22443284	0.14738944	-0.1676476	1.1286628	0.49560907	-0.49284014	-0.83693033	-0.23995358	0.5710534	0.4556448	0.6135807	-0.06335639	0.24867162	0.30624303	-0.23179053	1.0049154	-0.0054383576	-1.2390525	1.1766853	0.039106615	-0.29004642	-0.13407329	0
420	TCGA-AR-A0TS-01A	-0.16146764	-0.6120769	-0.8779798	-0.056410447	0.6391601	0.87003773	-1.2390468	-0.23427354	0.35156652	-0.9128491	-0.28793257	0.23219189	0.11146988	0.074119315	-0.10708411	0.8661627	-1.4656162	0.8715643	0.21057674	-0.054669548	0.07033983	0.17369625	0.17957954	-0.34897038	-0.6496863	-0.68860507	-0.5779445	-0.22638413	0.41654667	-0.788337	-0.6070128	0.3623066	-0.508024	-0.14486226	-2.0791163	-0.63911664	0.87322956	-0.04425609	0.36531696	-0.28630012	0.20918217	-0.040824234	-0.7199019	0.59086466	-1.7947234	-1.0371736	-0.026445244	-1.1631631	0.33958852	0.42682248	0
421	TCGA-AR-A0TT-01A	-0.06845906	-0.4245795	0.48252577	0.16697371	0.42461538	-0.10398391	-0.46961805	-0.6103451	0.9780467	-0.132112	-0.065558404	0.6200483	-0.33571646	1.7221519	0.34097746	0.971824	-1.0192358	0.6883175	0.65517867	0.21556085	-0.0653348	0.4267897	-1.834546	-0.021743655	0.2592821	-2.1237483	-0.58215415	0.52746296	0.86171526	-1.3436271	-0.9412749	1.2307024	-1.1114094	0.016009338	0.31150046	-0.68609345	0.25339714	-0.8241611	0.30740616	1.1028385	0.4141128	-0.12341611	-1.5393229	-0.5214572	-2.1950085	-0.24740863	-1.0090481	-0.015093833	-0.8677524	0.12394691	0
422	TCGA-AR-A0TU-01A	-0.836706	-0.87277555	-0.29418468	-1.4596093	0.85503244	-0.08572665	-0.25891945	0.33523434	-0.16745555	-0.110194385	-0.8777369	-1.4990833	-1.2444421	-0.40765098	-0.16678813	-0.557104	-0.44874346	3.2514567	-0.051798105	-1.2266132	-0.8693397	0.4809838	0.07913864	-0.21011126	-0.35196164	1.5364268	1.0339549	-1.491093	-1.00582	-0.18847385	0.0615547	0.22929749	-0.06363098	-1.0023983	0.25337845	-0.45020473	-0.7673991	0.19040084	0.5055784	0.08348802	0.2471067	0.3011396	-3.0914783	-0.7615932	-0.041130655	-0.29428625	-1.7261528	-0.7074851	-0.0234427	0.8598428	0
424	TCGA-AR-A0TW-01A	0.08458792	-0.43590087	-0.25882193	-1.2868541	-1.4814825	0.984079	0.4534523	-0.68466896	-0.58702874	0.19795936	-0.82518184	-0.91443294	-1.577071	2.0439172	-0.47112098	-1.6082479	-2.450553	-2.308989	0.98646337	1.5900987	0.24392399	-0.34720126	0.19268698	0.092185766	0.2716498	2.36871	-0.82366085	-1.7971106	-0.8311994	0.7953126	0.36435372	-0.1111328	-0.64226073	0.14955364	-2.03366	-1.8550892	0.38002855	-0.94362736	1.2683455	0.32719174	0.27521944	1.9366405	2.593881	-0.22505273	0.5045711	-2.1706054	-4.3152695	-0.36703926	0.6741274	-1.6157885	1
430	TCGA-AR-A0U3-01A	-0.9567943	-1.2096285	0.42895007	0.80959594	-0.60725105	0.581534	0.7670222	0.76058364	0.19917795	-0.025846183	0.7264081	-0.9268129	-0.7351433	-0.61956924	0.025185516	0.43766332	1.3052067	0.7376216	0.35625523	0.57662135	0.24120319	-0.29359356	0.46615052	0.9195317	0.93943864	0.05254007	-0.79126215	-0.10043475	0.5109415	0.5894378	0.8615814	-0.8257829	-0.16801363	-1.114122	-0.1421088	1.0970829	-1.1247355	0.6575249	-2.630802	1.5017502	0.47467944	-0.6404826	-0.75092685	0.6528582	2.0108063	-0.774838	0.69493985	0.5047895	0.7253087	0.86011547	0
431	TCGA-AR-A0U4-01A	-3.2132466	-0.032466322	-0.87071437	-0.076949224	0.22384024	0.46980184	0.6852346	0.48752365	-0.206756	-0.06371487	-1.5725999	-1.9741637	0.009209603	-1.174185	-0.19223228	-2.2642162	-2.3105714	-0.27549225	0.7392994	-1.4848986	0.1767433	0.715027	-0.7686236	1.180354	-0.7830678	2.2568579	1.4242119	-2.6879764	-0.76194257	0.24664897	1.0609758	-0.7240162	-0.21786518	0.065525785	-1.5845399	-0.36461133	0.9036455	1.0183756	1.4121722	0.75344026	-0.2747288	-0.36561394	-0.76646227	0.9308158	2.5404103	0.09503431	-2.732823	0.18523294	0.9349493	-0.936259	0
433	TCGA-AR-A1AI-01A	-1.1736265	-0.4229898	0.84378386	-0.062878996	0.38787064	0.23144624	0.2972738	-1.0014429	0.31038254	-0.59681207	-1.3767707	-0.6855017	-0.21414904	0.2553869	0.5534594	-1.3294772	-1.3001174	0.87491554	-0.37040365	0.39181203	-0.61414075	0.14111431	-1.0706658	-0.17016864	-0.029206501	1.6092377	0.8716932	-0.84050155	-1.0716577	-0.31744358	0.39286572	-0.029369153	0.6230002	-0.6836546	-1.4247797	-0.34650755	0.33500636	0.009784985	0.7664371	0.14633736	2.129661	-0.81619865	-1.3387729	0.17463547	1.2660854	0.488006	-2.1462538	0.44582087	0.46420985	0.08369221	1
437	TCGA-AR-A1AM-01A	-1.9064648	-0.30010828	0.66147304	3.646074	-0.732962	-0.029723927	0.2048524	0.90686905	-0.10937321	-0.14189489	-2.0471368	0.9718932	-0.52737993	0.2166435	0.3309344	0.82245946	1.5131439	0.086197995	-0.22484595	1.1315055	0.015032977	-0.19355401	-0.22387187	0.019755125	-0.5515662	-2.969198	0.33996946	0.81480676	0.50165904	0.65570426	1.5061337	-0.29270932	0.3015858	3.0481598	1.4213353	-0.08749878	-0.4514652	1.043123	-1.1861079	1.1854227	-0.78585064	-0.5321764	-2.4205525	0.020639181	-0.79005057	0.9738721	1.0657406	0.5715405	0.4085527	-0.34739733	0
438	TCGA-AR-A1AN-01A	-2.3758821	-0.5909746	-0.18022	1.1147307	-0.68709224	-0.38558784	0.724505	-1.3313391	1.1588906	0.4138278	1.741432	0.25212243	-0.83640325	-0.09234943	0.14259622	-0.83629227	-1.595746	-2.9890635	-0.027350701	0.850382	-0.5068383	0.19833483	1.1026906	1.7437971	-1.2513713	0.7829987	1.204581	0.5040498	-0.2948323	0.6600772	0.2286927	-1.3283839	1.3326764	3.2044108	1.1949265	0.07670963	1.9738792	0.3695848	-0.23157594	0.2389365	-0.5501522	0.07483035	0.59234715	0.7057462	2.276173	1.7772907	-1.3596562	0.50110036	-0.31403366	-1.292169	0
439	TCGA-AR-A1AO-01A	0.11771468	0.078116596	-0.26719385	0.7177965	0.017458253	-0.028170273	0.08649959	0.1266692	-0.1384359	-1.304877	-1.18604	-0.51843876	-1.2310348	1.582885	-0.3552343	-0.4698668	-1.6203734	-0.86878127	0.7452692	-1.1695455	1.7449638	0.96588457	0.7300337	0.7955018	-0.028449193	0.8027972	0.35177484	-1.0161386	-0.81117636	-0.5571605	1.0503752	0.987746	-0.3577646	1.3915889	-1.5935354	-0.37556243	0.6480299	-0.41531298	1.810504	0.5249548	0.4761272	-0.035438597	0.24717042	0.28705096	-0.26315472	0.18873322	-2.1810646	-0.06516735	0.10309766	-0.6383709	0
441	TCGA-AR-A1AQ-01A	-0.8998903	0.10348976	-0.16082825	-0.047643602	-0.90671587	0.89636654	0.7809183	-0.76467896	-0.12788066	-0.3478155	0.06301448	-0.99251175	-0.12650433	0.6572039	0.08745402	-0.747646	-0.61314553	1.5893743	0.44221088	-1.2646511	-0.15450656	1.052804	-0.3489783	-0.48781234	-0.5468896	0.83936906	1.0719773	-0.862151	-0.43532583	-0.35055947	0.17438127	0.535403	0.742512	-0.39610747	-0.6804546	-1.0557548	-0.37544727	0.42045474	0.5700324	-0.04753384	0.2989751	0.34044045	-1.839311	-0.46547094	0.13409726	0.36464787	-1.3320309	-0.315409	-0.7480539	0.27084583	0
442	TCGA-AR-A1AR-01A	-0.63947076	-0.310973	1.2069036	-1.6100411	0.76058775	1.0656886	-0.18903884	-0.8876507	-0.10853931	-0.35070986	-0.053840995	-0.30173874	0.34507927	-0.72778267	0.49780378	-0.82174	-3.4948318	1.0320209	-0.018349811	-0.3789548	0.8339013	0.08368683	0.34728062	0.8389359	-0.26470166	2.1567132	1.3972106	-1.8457202	-1.322254	-0.3274028	0.19204155	0.25127456	-0.4011907	-0.69742286	-2.0017755	-0.6220271	0.6566877	-0.03923352	1.0893283	-0.08459422	-0.59795296	-1.687486	-1.110328	0.93666095	1.3582605	1.4391552	-2.7559016	0.4067368	-0.17179601	0.0071138814	1
443	TCGA-AR-A1AS-01A	-3.1455264	-0.45206594	0.69408834	0.91793066	-0.008209258	0.5694866	-0.8536417	-0.35961625	0.2507521	0.29647875	-0.93612766	0.040207326	0.5564742	-1.1663823	-0.42980805	-1.8471296	1.3171132	-2.8985226	-0.043563306	-1.5312984	-1.325769	-1.035074	-0.033052713	1.1714567	-1.5732405	-0.4054361	1.3318868	-0.014724731	-0.54055417	1.4524047	1.197669	-0.58575296	-0.85541403	1.4145985	3.4596992	0.11933056	1.1755329	1.3373426	-0.85746104	1.6015041	2.1175547	2.0068042	-1.5999955	-0.25569904	2.3904805	0.49464044	-0.21285108	0.65905917	-0.34557414	0.012723446	0
446	TCGA-AR-A1AV-01A	-4.195043	0.15828204	2.095695	0.75091326	3.1212552	1.3923323	-0.22626914	-0.3307439	0.025382698	0.25307006	-1.2103723	-1.2365565	0.3510453	-3.1031537	0.0068407394	0.657782	0.41827166	0.34849405	1.3857188	-2.0131054	1.9152751	0.22033066	0.3299964	1.0511417	-0.5900949	-0.23536862	2.0458143	-1.7119745	1.2338791	-0.09055781	0.56228656	0.30847782	0.2698973	0.6736468	0.9975269	-0.40042222	0.856626	2.1736655	-3.9252589	0.9636915	1.0692512	-0.2599787	0.114322364	0.7520286	5.476483	0.44659078	0.4312583	1.2816845	-0.0066162124	-1.5816424	0
448	TCGA-AR-A1AX-01A	-0.25601858	0.39459515	0.15260641	0.08502535	-0.34501535	-0.039821718	-0.50999916	-0.06314129	-0.24473126	-0.9021939	0.68218267	0.26556206	-0.51366156	1.1485579	0.03193342	0.97139996	-1.1628045	0.8536928	0.3388974	0.15574357	-0.30750668	0.20395286	-0.9325878	0.1696524	0.49594525	-0.7984312	0.7038717	-0.3574286	0.6066039	-1.2258823	0.20739034	-0.15231614	0.11545338	0.57985723	0.42282626	1.626801	0.5078634	0.7029588	-0.41831937	0.14085798	-0.15445201	0.76828116	-1.0818104	0.11147487	-0.8166052	0.65055835	-1.038903	0.054361925	0.43443888	-0.44181618	0
449	TCGA-AR-A1AY-01A	-2.2741208	0.8356287	0.9564556	-0.72203296	0.3834318	-0.6928377	-0.30426693	0.3498962	-0.30556136	0.31109744	-0.62297225	-0.34882906	-0.45492783	-1.3815258	0.19994682	-0.9705875	-0.4245514	0.33240098	0.96058494	0.1397453	0.24542585	-0.23947899	0.49737793	-0.5396661	-1.5378089	-0.71940494	1.5350246	-0.24260491	-0.15966804	0.7851616	0.20725444	0.477393	0.23185128	-1.2035085	-0.16038083	-0.6163669	0.57645947	0.7626981	0.24689241	0.97889507	-1.0305996	-1.3094764	-2.4173284	0.29427117	0.09430842	-0.30741352	0.7982049	0.24489918	-0.32965267	0.0075659156	0
451	TCGA-AR-A24K-01A	-3.541332	0.119216576	0.13662739	-0.6226188	0.53115916	-0.80860406	1.6006806	-0.6240348	0.6969381	1.6127096	0.038579132	-0.14502606	-1.1414571	-2.1033893	-1.8177837	0.26049465	0.42536765	2.0653615	1.0664153	0.92532974	-2.7091885	-0.4139863	0.5388626	2.2972145	-0.94678646	-1.7506577	1.3728831	-0.5189562	1.1167017	1.625067	0.28616297	0.10188654	-0.003649339	-0.16707537	2.5194502	0.29654554	-0.020600736	1.9008629	-1.4314516	0.2178281	-0.4995641	1.0829974	-4.8357015	0.719993	1.9389366	0.69683045	0.5576136	0.8806629	-0.550857	-0.22393021	0
452	TCGA-AR-A24L-01A	-0.1577296	-0.668802	-1.6293969	-0.55214626	-1.3494394	0.46561736	-0.8940396	-0.04134079	0.2170695	0.13439633	-0.5033173	0.83394426	-0.02523484	-1.4373492	0.1652025	1.788235	-3.0594134	-0.031063424	-1.4148588	1.9795741	1.05298	-0.14506066	-0.67331326	0.45549127	0.38976365	1.0457194	-0.27210516	-1.4279165	-0.2043204	0.4220831	0.8811784	-0.26528656	-1.0253489	-0.49549213	-2.2957497	-1.3736289	0.5940738	0.28891253	-2.56213	-0.81975055	-0.856255	-1.3279755	0.5100114	0.31902647	3.1288304	1.4326413	-1.1822994	0.7871675	0.8751184	-0.13121739	1
453	TCGA-AR-A24M-01A	-6.407664	0.19643024	-2.2610757	2.1455324	1.2327524	0.7532299	0.27627763	-1.2937789	1.7592106	0.6270926	0.9632768	-0.9043281	-1.2565571	-1.8641515	-0.2942437	-2.8123217	-4.057001	-1.8983507	0.8907958	2.207911	-0.35053378	0.4350524	0.07916856	1.7108198	1.5805081	1.7183776	1.0467167	-3.1160574	-1.2279084	-0.26117095	2.5950875	1.3559673	1.2118571	2.7974727	-0.93231714	0.96660304	0.77950764	0.57401896	1.4972918	1.2095501	0.09128934	0.9148611	-2.7200236	0.25078517	8.302172	5.8221498	-7.425538	0.91104364	-1.9446201	-0.9693	0
460	TCGA-AR-A24T-01A	-3.1892385	0.96309555	1.1978333	1.7601328	0.26285362	-1.0962265	-1.5809822	0.58672357	1.812236	0.17182869	-2.7280755	0.5569676	-0.5799123	-1.544974	-0.009268418	1.2884009	-2.0621665	0.2483837	0.9495908	-0.39733064	0.31735677	-0.07342337	-0.98003775	1.4846323	0.20740476	-0.17613377	1.7683172	-1.8022126	0.11993691	1.3185118	0.6701318	0.643612	-0.4749278	2.4138768	-0.9358789	1.3699026	0.16058469	1.1349633	-2.4306881	-0.15411228	-0.99342096	0.330298	-1.4485159	1.5633125	4.0381618	2.705546	-0.98289144	-0.017084122	-0.018887222	-0.5515229	0
471	TCGA-AR-A256-01A	-2.319941	-0.57431406	0.89092934	-1.082696	0.32618862	0.8445307	0.38944697	-1.4374108	-0.1616562	-0.579044	-0.13832769	-1.0534711	0.35226148	-1.8614837	-0.13679847	-1.8965849	-1.1007278	0.49278998	-0.8422681	0.035274424	0.16601779	0.15455881	0.42872018	1.0280585	-0.6666601	1.413221	1.4044876	-0.70164204	-0.6452346	0.946332	0.2627734	0.42507607	1.1862764	-1.5260538	-0.8621792	-0.26700872	0.645666	0.6279565	0.18926159	-0.10439199	0.82996434	0.14597623	-1.8076371	0.39650068	2.2771885	0.7159579	-1.1678159	-0.04930806	1.5819414	-0.029034082	1
473	TCGA-AR-A2LH-01A	-1.5713224	-0.4491062	0.3274253	2.3272138	-0.100020766	0.36960822	0.79935205	0.82467765	-0.08797673	0.36309287	-0.54316056	-0.6817858	-1.2196453	3.0429237	0.6569386	-1.194666	-0.48923916	-0.7313534	1.4516637	2.5355442	1.6389927	0.27004474	0.55678856	0.1975655	-0.24338177	-0.34045368	0.3717412	-1.0323808	-0.45558405	0.43374556	-0.919797	1.6745061	0.6145136	2.9599442	-0.10558234	-0.7389903	0.9152	0.85287064	1.6646322	-0.48373154	-1.3248428	0.22325754	-1.1441028	-1.0865432	-0.17910707	0.9503067	-2.7687433	1.5645936	0.906547	-0.4544552	1
481	TCGA-AR-A2LR-01A	-4.3428826	-0.42343795	-0.6587914	-1.6300689	0.92624867	-0.30103284	1.5888789	-0.49855462	-0.08713382	0.46377182	-1.5895679	-1.3913081	0.38737556	-3.7938359	0.5544704	0.66606164	2.410432	0.40054867	-0.47665888	0.050807	-0.47637278	0.78381824	-0.7046155	0.5898591	-0.8176984	-4.0518312	-0.709847	-1.2502984	3.351395	1.22987	-1.092428	0.45838413	0.36255878	-0.10897896	1.914375	0.5649275	-1.9163034	0.1863507	1.5597072	0.008295774	0.9991662	1.3649224	-3.7213387	-1.6518937	-1.1246784	-3.598694	2.886936	1.3299468	-1.3682294	0.93480146	0
485	TCGA-AR-A5QQ-01A	0.46754274	-1.0283694	-0.005789539	-0.6900399	-0.2485036	1.2260237	0.009071767	-0.28104192	1.1884335	-0.14632687	-0.33515716	-0.7850398	-2.0947793	2.1481068	0.12071602	-1.2484998	-2.6847785	-1.704765	0.95507157	-0.30374718	-0.59559906	0.15018262	-0.051513605	0.30413687	-0.52630967	0.37531388	0.24105722	-1.4978184	-0.9108455	0.83944726	-0.43186867	0.9107808	1.1052668	1.716502	-1.3827425	0.108183496	0.67717135	-0.18718648	3.5238636	0.24906743	-0.12418668	-0.12166345	0.60498	-0.0036479905	-1.349415	-0.93970263	-2.825856	-0.4297071	-0.034495413	-0.4541264	1
536	TCGA-B6-A3ZX-01A	0.73475206	-0.72096527	0.095385835	-0.6814311	0.4224847	1.6979042	-0.17439641	0.32357845	-0.667425	0.032157376	-1.4736917	-0.11124754	-0.024634928	0.67559355	-0.22612482	0.7410664	-1.5609046	1.4486183	-0.18822347	0.11666015	-0.036896005	0.06760293	-1.3392512	0.6188422	-0.00903653	-0.96337175	-0.13305086	-0.43321216	0.40130818	0.0341341	-0.31947592	0.4328676	0.38673362	0.69383526	-1.0157127	0.75256044	-1.0128472	-0.55230445	1.3691894	-0.5862195	-0.18002418	-0.37163743	-1.3241664	-0.1334658	-2.3699079	-1.0426236	-0.5592019	-1.2896177	-0.8315917	0.5798299	1
537	TCGA-B6-A400-01A	-1.2941822	-0.64282566	0.12656373	-0.5604121	0.12182254	-0.39548045	0.81410295	-0.30959126	0.30596948	0.038886257	-0.8962525	-1.0012708	-0.37055632	-0.024024483	0.80860347	-0.40011057	0.9849214	1.1337999	-0.030250192	-0.2472589	-0.025817215	0.20845768	-0.918281	0.31659764	-1.1968466	-2.2521706	0.27858624	-0.33858857	0.974895	0.83714616	-0.34440815	0.15510999	0.49820092	0.5050071	1.0652599	0.3886711	-0.8901171	0.18501627	1.7195103	-0.4229982	0.57722783	0.49817848	-1.5917151	-0.7714514	-2.7702134	-1.7253139	1.658312	-0.16504017	-0.55301905	0.32230777	0
538	TCGA-B6-A401-01A	0.4905428	-0.78057504	0.100398466	0.72994256	-0.32278457	-0.5831325	0.63839567	-0.16994673	1.675284	0.3362213	-0.22955862	-0.21014276	-0.8842944	1.0501348	1.6486982	1.0829043	1.034863	1.3771679	0.24214336	-1.9016834	0.7838118	0.38276213	-0.8842916	1.0853244	-1.289105	-1.3234773	-0.58402	0.9678025	0.13692385	0.7462223	-0.2078628	-0.5215984	0.3765806	1.0839484	1.1210883	-1.0131022	0.9465811	0.03757	-1.0580862	1.273196	0.96453977	-0.07043673	-0.9946064	-0.93539435	-2.3538837	-0.83739185	1.7873402	-1.4160147	-0.6909542	-0.42468745	0
539	TCGA-B6-A402-01A	-0.48601523	0.25224662	-1.3457781	0.26818025	0.22651419	-0.21605805	-0.91723543	-0.11004418	1.091958	0.37413526	0.5713556	-0.3235853	0.12795028	-0.005134374	-0.43422848	-0.13524318	1.7138048	1.0685315	0.045484275	-0.15766186	0.5440546	0.018570665	0.13200901	-0.007793594	0.3825459	-1.7247758	0.0512377	0.45001215	0.60706353	0.6741539	-0.51869607	0.8534528	0.13872841	0.063362144	1.3502381	0.7685553	-1.2511694	-0.4895932	1.3070289	1.0115913	0.47444332	-0.058616474	-2.618882	-1.5814449	-1.1589507	-0.953576	0.60805506	0.948324	0.21795608	0.14275482	1
540	TCGA-B6-A408-01A	-0.90638906	-0.25295764	0.78175163	0.71309793	0.7469134	0.7677782	0.18315086	-0.12333356	1.5056448	0.8587384	-0.7685189	0.8182038	-0.91180307	3.1547418	0.9092747	2.1101787	-0.26962334	4.259065	1.1836374	1.381131	-0.7747384	-0.45345396	0.51760465	1.9499599	-1.7746735	-3.2652333	1.3165647	-4.2915344e-05	0.5609689	0.16484752	-0.20637992	1.6941382	-0.31761357	4.294911	5.17063	0.3695368	-0.2854835	0.111534566	-1.358741	1.9147196	1.2036722	0.14609261	-3.9178593	-1.3163118	-3.659724	0.34774673	-1.01699	-1.398564	-0.9243343	-0.14183545	0
541	TCGA-B6-A409-01A	-0.1745648	-0.0050400645	0.036253467	-0.0014085844	-1.1369054	0.5690412	-0.46709633	0.5406311	0.7279347	-0.14280216	-0.31168947	-0.9596044	0.6644608	0.27344146	0.11481765	-0.9634709	0.57313246	-0.59892523	-0.12182969	-0.7058222	0.58645326	-0.1997036	-0.08831463	0.16772997	0.2683363	0.84264606	0.3091329	-0.4621923	-0.40655327	0.9904305	-0.35433084	-0.4853032	0.22167979	0.5026236	0.42276883	0.30561578	-0.396511	0.124964334	1.7116455	0.6363814	0.16066507	0.34728408	-0.5334834	-0.55724525	0.24027342	-0.7869706	-0.80628055	0.8395762	-1.3998104	0.26019388	1
543	TCGA-B6-A40C-01A	-0.026435122	-0.69420344	0.14740428	0.9953635	0.19422063	0.12809882	0.033998027	1.9465331	-0.33901435	-1.9576286	-0.42869815	0.38907933	-0.32485533	0.55421966	-0.107683934	0.84215397	0.8618991	0.68670046	-0.20370361	0.1061271	-0.136982	0.5856028	-0.32514298	0.0067784786	-1.6566752	-1.7223171	0.35294616	0.46558762	0.11247568	-1.0861493	0.17095652	-0.4545345	0.41481173	1.2622429	2.052687	-0.62344927	0.9671722	0.09856498	-0.73118025	0.092009924	0.82860434	0.34905887	-0.60336256	-0.5993366	-2.3747592	-0.08090375	1.6760364	-0.5178071	0.32378873	0.36221653	0
