	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
TCGA-AO-A03O-01A	2.2770762	0.2880514	0.17528008	-0.7015368	1.072536	-0.65753114	0.3548947	-1.4677423	1.2947886	0.8956131	0.08620701	-0.9760242	0.7629216	-0.781376	1.6417774	0.8413521	-1.1742611	0.2546	0.011660297	-0.5689578	-1.276419	0.7513655	0.69098115	-0.89794785	0.020820929	-0.47661012	0.83966833	5.4904547	-2.8976386	0.15252042	-1.8347927	0.8335224	-0.5888456	-1.189512	1.4901623	0.6117226	-0.03671539	-0.71708375	0.66468906	-0.75563043	-0.34489718	0.42504257	1.835127	-0.00824672	0.60621846	1.0356783	3.19416	-0.09255558	3.932815	-2.2940364
TCGA-AC-A4ZE-01A	2.0735157	-0.28125882	-1.4286711	0.030032754	7.0320888	3.0415862	-1.5640292	-0.35123172	0.5068158	2.6509118	3.3593087	-0.711427	0.44160342	0.25548372	1.6209804	-0.23762496	-1.2750909	-0.7651427	-0.87171125	0.8933432	0.84179276	1.110241	-0.28401113	1.643405	-0.70930034	1.211874	2.4348216	-0.84815055	1.544874	-1.1046449	-0.3769172	1.0162461	1.8349775	-3.306347	2.393799	0.2681603	0.7343298	1.890824	1.1464905	1.3578804	4.744263	0.22275274	0.15325585	-0.77004653	2.5994072	0.7132278	-0.501997	0.07185496	0.31343684	1.6171919
TCGA-E9-A22A-01A	0.40708774	0.32318705	0.100947924	-0.71237856	-1.0698524	-1.3662268	1.3449323	-0.33440822	3.0353544	0.09259345	0.94979507	0.30376092	-0.2791314	-0.4566217	0.23766963	3.069608	-0.8890571	-0.40631962	1.3740383	0.75309616	0.15123737	-0.4204767	-1.5286267	0.7039316	0.67531824	1.9192564	0.36060914	0.18647537	-0.18151385	-0.055341005	-1.0905913	0.113687865	0.2567815	1.4647514	0.20213369	0.8544593	-1.6920054	-0.44596845	1.7142382	1.7603531	-0.37399516	2.0092444	1.3532413	-0.030986048	-1.6197265	-0.695023	0.7154679	-0.15173142	0.10292877	0.59396946
TCGA-AR-A0TW-01A	2.244659	0.9036369	-0.5091541	0.058315188	1.6955785	0.17752537	-0.94398427	1.0135322	0.87605584	0.83914596	-1.5588477	-1.0948886	1.8086352	1.239763	2.1001968	-0.6991807	0.87961686	-0.7237073	1.1597862	2.231584	1.0477065	-0.7551017	0.48973897	-0.022516027	-0.46471786	-0.2812636	-1.4264688	-1.1221143	0.36346805	0.38240266	-1.4910203	0.72662747	1.7381849	0.02980103	0.5714442	-0.04368973	0.54012793	-0.5355779	-0.4796946	1.9233142	-0.17271279	-2.385341	-0.86604685	0.2457915	0.23313051	-0.12373171	1.768577	0.20527531	3.1603794	0.3736369
TCGA-BH-A1FE-01A	0.35472193	3.0762453	2.0059648	1.3702354	-0.10364023	2.1605759	-3.4299405	2.6337621	0.72058946	0.8492603	-0.82369065	-1.2995466	0.8074663	0.8729583	-1.1980457	1.6695988	2.9394405	1.271662	1.1793103	0.68223816	3.5296173	0.99673337	1.5159492	0.7532567	-0.03225124	-0.5984517	2.2085214	-0.5709353	3.036409	-0.3911749	0.41407594	0.35211796	1.502903	-0.32005748	-1.0322971	2.7399201	0.30495292	0.7361902	-0.5066857	0.26400477	1.0108563	1.4079812	0.265555	-1.3172708	-0.7385383	3.110014	0.95310223	0.24925798	0.9183725	1.0910685
TCGA-BH-A1FE-11B	-0.20562899	2.8975935	2.9750445	0.25036877	-0.5457394	-1.4120257	0.048095822	0.14634304	-0.88584113	6.5981097	-2.8099654	0.0021705206	1.4160892	0.79766995	0.5736879	0.07186424	2.4429314	0.66786796	5.3577876	-6.115184	-2.7691946	3.5374265	-0.509606	-0.4261037	11.460604	1.438082	0.94198906	0.68401915	8.754264	0.018356131	1.7884665	-0.6301353	0.32312095	0.39920324	1.0907826	-1.0527799	-1.0706143	0.6808265	1.0051129	8.410485	12.796236	1.9009403	-6.22236	0.047547765	2.3887835	-1.2553954	0.31840906	2.314799	-0.18360479	0.45674062
TCGA-A2-A3XX-01A	0.12382584	-0.038223427	-2.4501889	1.5628165	0.98535943	-2.7729068	2.2110436	1.6313195	-0.59228855	-0.7093049	2.4879923	1.6100992	-1.266755	-1.2014687	-0.12365866	-0.45718247	1.7136908	2.8569603	1.4219679	0.061386466	0.029848648	2.121272	1.0685923	-0.24187219	0.3628002	-0.0133939	-0.07605651	4.0689106	-0.2620878	1.6356268	2.6585772	-1.2294123	0.7163422	-0.6041542	1.1401849	2.102671	2.4648042	0.14979571	-0.23438297	-0.1747002	-0.45418125	1.3030628	0.41240177	0.19185716	-0.0817585	0.64786845	0.44677764	-0.1337769	-1.2900665	0.10520672
TCGA-A8-A095-01A	1.3180668	2.5726042	3.1304965	-0.8676248	-0.19330698	7.4317036	-0.7545176	0.042411804	0.042678833	-0.6824766	1.556109	1.1385236	-0.011413182	1.9531727	-0.28240857	0.30791235	-0.4089048	0.88372123	-0.57334876	0.26948068	0.28924608	0.683059	-0.6240999	0.9280032	0.46071368	2.032141	1.8507187	-0.65080523	-2.9739676	-1.5871228	0.36051425	0.41876775	0.29053923	0.6766965	-0.970758	2.174894	-1.6461891	-2.2564998	-1.7326888	-0.9297659	2.508042	-0.013222545	0.6800332	0.9021363	-0.28021258	-0.33651355	-5.359818	-0.91214013	1.5422456	5.0343256
TCGA-AN-A0FL-01A	0.75203335	-0.99336815	0.14566697	-0.2704215	-1.4490507	1.6500659	0.42708993	5.3268476	0.52635837	1.7622299	-1.6773181	1.3303552	-1.804694	1.9204929	0.3701676	0.38896433	-0.31853488	0.76923376	-1.1055866	-0.5456844	0.6495656	0.8895434	-0.5092537	1.6585785	0.42348865	-1.1145405	-0.32856238	2.1177967	-0.45538384	-1.4660989	-1.4109715	1.0138707	-1.2724246	-0.98384184	-1.1311747	-0.21738869	2.4975014	0.0522099	1.0180949	-0.041829783	-0.5169785	1.3604757	-0.46635705	0.6804053	-0.18148619	-2.2231688	2.275451	0.78102493	0.60139316	-0.103014514
TCGA-D8-A1Y2-01A	-1.9365951	-1.1214609	0.9063356	0.97438014	2.1189694	0.7973672	-0.48806453	1.3829384	0.45046067	0.587106	-0.6552341	0.08085421	-0.29402483	3.5147665	0.35943142	1.8707278	-1.0825671	0.3958261	-0.42976522	0.46494412	-0.4702388	0.115460485	-0.19649668	0.68028456	-0.19984387	-0.7854009	2.1279135	-0.018428024	-0.50796163	-0.72401357	0.10349718	-0.22165416	-0.6573775	0.96893173	2.0003543	-0.8613928	-1.5135194	-3.1769674	-2.1227815	1.4569657	-2.42506	0.6443537	0.9511598	-0.646133	2.4043057	0.41642606	1.8370526	-0.4703925	0.15663283	3.130755
