	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
TCGA-D8-A1Y2-01A	1.5163682	0.8899479	0.3203305	-0.31699598	0.50014853	0.7590043	1.1739244	0.23251678	-2.2946582	1.4617102	-0.5507435	0.47375184	-0.18182173	-0.17075644	2.4877162	0.81494343	0.58002245	0.1182296	-0.796172	-0.2307431	-1.0394857	0.7964521	0.022103459	-0.33217183	-1.6346443	-0.8662491	-0.79310584	0.3661941	1.3912581	0.5197078	-0.45060632	-0.09435934	0.20304646	-0.13227497	-0.4318567	-0.78356737	0.7804712	-1.0395119	0.5316804	-0.48048484	0.43345782	-1.713211	-0.92942303	-0.39916092	-1.2349772	1.5877427	-0.27418053	0.07350658	0.77226853	1.3488498
TCGA-C8-A138-01A	-0.21895504	0.108165614	0.03420721	-0.6262553	0.15691721	0.21488526	0.08991352	0.6231456	0.11850879	-0.3115428	0.52647364	-1.0788908	0.044258803	0.85496	0.7306489	0.6185529	-0.063442536	0.7642896	-0.041253783	0.21235856	0.02395023	0.088091314	0.3721482	0.17538643	0.25537252	-0.6617905	-0.24846056	0.63928324	0.8164855	-1.0394474	0.26758122	-0.99673283	0.2120876	-0.13430446	-0.4165202	-0.4516856	-0.030377278	-0.91126394	0.13236636	0.3452411	1.3999994	-1.1157593	0.5690188	0.096891195	-0.25907844	0.54290146	-0.24809709	0.75346625	-0.24914816	0.30960774
TCGA-AR-A255-01A	-1.3567498	1.0788213	1.1746324	-0.268187	0.09834808	1.4162614	-1.1154666	-0.5230762	-0.9374583	0.39140832	-0.7880585	-0.07070802	0.7059768	1.6387902	1.3064907	0.62809217	-1.8082981	0.6255543	0.24468327	-1.8284314	-2.1076143	1.1772746	-0.579214	-1.8154231	-0.85681564	0.91493225	1.134789	0.3896724	-1.6968356	-0.7688965	0.3566159	-0.7208907	-0.2387886	1.504255	-0.016833909	-0.6603243	-0.7056745	-0.045748923	1.3267263	-0.6280248	-0.46868774	0.48157477	1.0751041	0.33055186	0.3582088	0.9511368	-1.1373678	-2.0457976	0.26031792	-1.0772417
TCGA-GM-A5PV-01A	0.14436296	-0.5330569	-0.29417068	-0.3318699	0.15815723	-1.3146294	-0.9538607	-0.20739971	1.3725505	-0.5766246	-0.18324742	0.11148557	0.1391257	0.42319477	0.9585468	0.49640512	1.1558603	-0.06713111	0.82207394	1.5852172	1.5725677	-1.1499658	0.7674321	-1.1863306	0.9766049	-0.063492656	0.2817355	0.52693856	1.3245685	0.45767018	0.5698899	-0.03483145	-1.1416062	-1.7398373	0.13140273	1.4472646	0.6568085	0.8915041	0.7503855	-0.9966481	-0.9437907	-0.44447634	1.0977627	0.1279309	0.17315385	-0.6990273	0.6957623	2.0517025	0.42165053	1.3226594
TCGA-E2-A108-01A	0.27059215	0.8594542	-1.6479315	0.19297689	0.47076195	1.3636148	0.37657362	1.0917395	0.6449772	-1.0531663	1.214901	0.43778598	1.0073149	0.18728484	3.3334112	1.2673306	-0.69501513	0.7672209	1.6900606	-0.53562814	-0.8015181	-0.11188175	1.1443769	-1.87838	-0.9287393	0.23362961	0.88815784	-0.32644185	0.014973333	0.29299098	-0.4136935	-4.368089e-05	-0.9253148	0.7044615	-0.19701797	-1.0767329	0.25690007	1.0106553	1.1911604	0.6684885	1.4398519	-1.2578804	-0.09245126	1.3641524	0.47635588	0.17423457	-0.26763996	-0.19241565	-0.8926774	0.8036705
TCGA-AC-A2BM-01A	-0.73103344	1.2957606	1.2241408	-1.0795366	0.25647706	1.2372535	0.29175347	-0.87154156	0.45041364	0.96281934	-0.83258176	0.31073353	0.16531342	0.41980615	-0.17231901	0.7730665	-2.9462337	2.8557944	-1.3893152	-2.7734993	0.4241698	2.3643203	-0.30815023	-0.5430175	0.8228197	1.1927974	1.3380922	0.78232133	1.3375562	-4.1561403	1.06516	-2.943146	-0.11130388	1.2441268	-0.7976202	-1.6984844	1.4527363	-0.8078283	3.878838	0.01375854	-1.0490443	0.8042309	0.10535399	-0.07204084	-0.44540477	0.48687145	-0.7268833	-2.4031298	-0.37498724	-2.6479764
TCGA-E2-A1IN-01A	-0.113176465	0.015526459	-1.1432563	-1.6997205	0.7914458	-0.27340898	-0.09191127	-1.0115464	-0.37513942	-0.07564017	1.0742462	-0.61857	-0.69221675	0.7713545	-0.13258061	-0.4181939	0.18770939	0.44538176	-1.9853984	-0.794358	-0.41584423	0.880493	0.0013389736	-0.11385227	0.3253022	0.5606048	-0.21962339	-0.94169486	0.10109045	-0.4599344	-0.07025474	0.2504741	0.052910652	-0.14598805	-0.2015591	0.6122879	0.486364	-0.018308546	0.2862259	-0.096364364	0.85850304	0.28235665	-0.9925841	-0.3535638	-0.7292982	-0.4754187	0.6551095	0.03470864	0.020791233	-0.31927294
TCGA-A8-A08I-01A	-0.88240385	0.30395573	-0.8117423	1.2434301	0.5157978	0.024255782	0.2333402	-1.1815944	-0.8901236	-0.48347667	-0.7063217	0.96338016	-0.5154361	-0.6075693	1.2127384	2.2486026	-1.5793931	3.2427762	0.15528858	-1.7919383	-0.79909515	0.975104	-0.9968959	-0.11348402	0.66991174	0.9203171	0.073112786	0.3536187	-1.7410524	-2.6065557	-0.17668827	1.3643489	1.0303123	1.9197185	0.37487453	-2.9396324	1.2135755	-0.16139343	-0.6422522	-1.4954166	0.7968502	2.0698087	1.0444146	-0.011023104	0.20680064	-0.41685694	-0.20279153	-1.013055	1.3541536	-2.0831723
TCGA-AC-A3W7-01A	-0.2274015	-2.4556909	-0.034860745	-0.019307137	-0.6983592	-0.27462745	-0.7433427	-1.9491316	0.540701	-0.57019806	-0.26851416	-0.39714694	0.8201383	-2.4766617	2.5885262	2.1590898	0.10650769	3.399809	-0.55335915	0.5166638	1.2450116	-0.20779403	1.4493883	0.5609296	1.863448	-0.8180364	0.16579963	-0.35913375	1.6942673	-1.095684	-0.3682713	-0.57386285	-0.7065373	-0.7435091	0.9672384	-0.06240696	-0.39226663	0.09669604	1.8957301	-1.264271	-0.40324327	1.4816586	-0.35633475	1.536426	1.4120665	-1.3259755	1.1208358	1.2847753	0.59677774	1.0209792
TCGA-E9-A1QZ-01A	-1.5122305	1.0800619	0.44875997	-1.4924223	1.1251512	1.8366563	-0.16455698	2.2683332	0.24261078	2.8130224	0.031440735	-0.32824063	0.11390501	0.14328612	3.25325	1.1322685	-1.4625658	0.16008864	-2.5127497	-1.0611593	-0.47628468	-0.050186887	1.2680821	0.6524245	-0.5340747	-0.32837674	0.7191198	0.32401624	0.31953037	-0.76452136	0.39085972	-0.29459113	0.22090812	1.3716551	-0.2876995	-0.75075006	-0.4275962	-1.966919	2.3461015	1.4227328	-0.050951213	-1.5667652	-0.3622579	-0.77188665	-0.13055336	0.7045408	-1.1204246	-0.7611517	-0.8988178	0.47539833
