	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
TCGA-AR-A255-01A	-0.5912157	-1.9582417	-1.3650324	-0.42585775	-0.011655554	-0.03313557	-0.09735541	0.33763492	-0.3773841	0.97037655	-0.92469573	-0.5698748	-0.1370862	0.1848178	0.58825076	0.9890036	-1.6866534	1.4031672	0.74680567	0.23011076	-0.5219898	-0.57677484	-0.22301717	-1.244437	-0.16344213	0.0929279	0.86049587	-0.8663522	0.006585909	-0.31200758	-0.29815057	-0.07541559	-0.13559614	0.1032065	1.4625776	1.2222826	1.0115625	0.47511622	-2.1559703	0.286207	0.07053187	0.21158087	-0.94135916	0.8292684	1.6619838	1.5557382	-1.3226961	1.1851196	-0.4498301	0.24522087
TCGA-GM-A5PV-01A	-0.789694	-1.119113	0.99396944	3.1377752	-1.1652949	0.27104962	-0.5893761	0.5496271	0.05563432	0.329452	0.9063014	-0.4463579	0.7752652	-0.3815427	-0.2475791	-0.6901315	1.7418809	0.64295685	-0.14124197	-0.54454315	-0.9259678	-0.50846773	-0.45279646	0.7865736	-0.139114	0.10612413	0.9290817	-0.5730555	-0.9307964	-0.14096421	0.8289694	1.1714814	0.72066987	1.9682442	-0.18368132	0.42859614	-0.19377506	0.44494388	-0.64394975	1.266174	0.5873515	0.06726237	-1.3353497	-0.12330574	1.4735637	0.4837733	0.30724403	0.8142022	0.9221269	-0.060201153
TCGA-E2-A108-01A	0.20588908	-0.4316555	0.1635759	0.45291245	-0.15945679	0.27174467	-0.0072036833	1.0985138	0.20228119	-0.4088935	0.47731394	0.57299	-0.32492995	1.7953886	-0.20058838	0.33020127	-1.9945866	-0.24272224	1.140171	0.33701262	-0.51984763	0.24553993	0.32946897	0.44889218	-0.8395807	0.31324944	0.8977677	-0.23215812	-0.8374602	-0.34312877	0.9046676	0.28795567	0.246297	1.9320642	-1.1301928	0.33928317	1.153792	-0.22885402	0.7878743	0.08954848	0.46667206	-0.102220625	-0.16708933	0.117406115	-0.6180625	1.2614703	-1.651079	-0.4461022	-0.8801901	-0.23760721
TCGA-AC-A2BM-01A	-0.94576406	-0.9650978	0.016024798	-0.74797225	-0.7047593	-0.5527467	0.92838675	1.1894847	-1.0553219	0.8729491	0.935471	-1.5132241	-1.0784209	-0.73624223	-0.019473925	2.453701	-0.12452604	3.792095	0.12615767	-0.47836396	0.31513977	0.13038522	-0.35527194	0.2960175	-0.84739363	-0.6275345	-0.08354175	-0.13708746	1.4992095	-2.5990148	0.17538655	-0.25368556	1.8452178	-0.2696419	0.011722412	-0.17275575	-0.75942814	0.20390496	-3.3105884	0.6119894	0.821381	-0.53959095	-1.8519008	-0.5352803	-0.98018193	-1.8071086	1.8399149	-1.4604939	0.10438658	0.8458113
TCGA-E2-A1IN-01A	-1.6726779	-0.3088752	0.9156502	0.08547659	1.2408967	0.07873821	1.2811844	0.3121531	0.018732235	0.2853298	0.13624364	-0.3177612	-0.72584987	-0.8612144	-0.093587175	-0.13735627	0.6597537	-2.7641017	0.6955917	0.61691725	0.15110087	0.7125273	-0.62227005	1.2316511	-1.2081528	-0.30207676	0.06599951	0.766239	-0.022684366	0.5137171	-0.76164794	0.4932695	0.19401824	0.6207813	2.9521751	-0.6172978	0.30189398	-0.2312957	-1.3247383	0.110845655	2.177512	-1.0678964	0.94069505	-0.60246414	1.8044403	-0.71435535	0.76627266	0.098388135	-0.35966155	-0.5638876
TCGA-A8-A08I-01A	0.98127556	-0.45418411	0.24972613	-0.8558151	1.1507676	0.11823749	0.8383781	-0.08092081	-0.022185862	-0.16993816	-0.12419805	0.4760414	-0.124794275	0.65701175	-1.0626171	1.4208194	-1.7097131	2.034609	0.35494	0.6297679	-1.2813584	0.7786723	0.96342355	-0.7371579	-0.3302958	0.65036297	0.13089532	-0.67090505	-0.14538866	0.4065503	-0.026467923	0.17610183	-0.56212664	-0.14131357	-0.81088126	-0.13308415	-0.008081675	0.47764882	-1.2102189	-0.30959657	0.2934741	-0.5752743	-0.5187031	0.3716852	-0.96291566	-0.011178467	-0.9053736	-1.4940071	0.05973439	0.5560975
TCGA-AC-A3W7-01A	-2.9520216	-0.6301261	2.7836587	2.9804578	2.7749171	0.8122726	0.329611	0.14952016	-0.7813645	0.35204387	-1.7300146	0.08039194	-1.7956929	1.1880575	-1.2270317	1.150327	0.626382	-0.8686566	1.6580803	-0.5383998	-1.2185805	-0.010119244	0.21945006	0.4300884	-1.9969044	-4.4241347	0.66942936	0.057890862	1.5327401	-0.6817436	1.1186161	1.7411392	0.17268473	6.2343206	3.025334	-0.36849973	2.3384662	1.5343212	0.22288956	2.9007206	-0.044305563	0.66518074	-1.7513082	-0.5427768	-2.8842704	0.8847421	1.4699483	0.44912636	0.86434925	-1.2367634
TCGA-E9-A1QZ-01A	0.0006611943	-0.72563565	0.45249963	1.409572	-0.48048764	-0.73083776	-0.50079894	-0.5033575	1.3643421	0.6793114	-1.0641901	0.26445746	0.23797831	0.96457464	-1.1763623	1.3070145	-0.97625333	1.3473499	-0.706791	-0.6058763	-0.2843598	-0.276077	-0.95056665	0.716118	-0.16272907	0.5080824	0.60092986	-0.44667315	-0.58159137	-0.67578375	0.32195646	0.32728192	-0.11338557	0.4148273	-0.50756645	0.03631539	0.75804603	0.50057185	-2.2866683	-0.5266614	0.84455824	0.21773832	-1.0453337	0.056649413	0.6439537	1.2862535	-0.94132096	-0.47585222	-0.5859059	0.049596794
TCGA-EW-A1PH-01A	-0.5625689	-0.5931898	-0.12647149	-0.053003855	-0.58816457	0.9807917	-0.091148496	-0.008010015	0.78233486	-1.1944498	-0.39219296	-0.6040597	0.67358005	0.093070164	-0.43064716	-0.4222889	0.21269935	0.517843	-0.41404748	-0.050704032	-0.09112148	-0.16855624	-0.7311908	-0.22807309	-0.7819457	0.2601428	0.3938955	-0.5560192	-0.16407233	-0.122268945	-0.040369347	0.78759146	0.012097759	-0.77447873	-0.30984652	0.035952087	-0.15828529	0.16461943	-0.055908658	0.048404895	0.430229	0.6049557	-1.1355255	0.055208005	-0.20145214	-0.7273362	0.18824962	-0.07368563	0.5237053	-0.22406289
TCGA-BH-A0W7-01A	-2.6049209	-0.51398885	3.6057694	2.6827688	1.1571715	0.0884555	-0.7415608	-0.21013284	0.6699305	0.04515939	-1.0493559	-0.13602439	-0.83146065	3.2172706	0.99249864	-0.7049659	-0.61657894	-0.60013235	-0.08617598	0.56677157	-1.117687	0.16864449	0.79889023	1.4001204	-1.4418358	-1.3684853	1.9130371	-0.6060784	-0.022700444	-1.584309	0.2930143	1.0340308	1.7564613	4.411802	2.4951572	0.3349304	1.0043528	1.4326816	0.37913316	-1.7107884	1.4317491	1.839396	-2.196053	-0.18204668	-0.36361372	2.5137494	-2.1338122	0.72919226	2.0970893	-1.1113037
