Gene	Pearson_r	abs_r
ENSG00000102878.17	0.4917614627155779	0.4917614627155779
ENSG00000265972.6	0.49174226059448295	0.49174226059448295
ENSG00000238260.1	0.4915188598755586	0.4915188598755586
ENSG00000197816.16	0.49139955534418994	0.49139955534418994
ENSG00000274987.1	0.4912349295010809	0.4912349295010809
ENSG00000066279.18	-0.4910689322397756	0.4910689322397756
ENSG00000156970.13	-0.491061133496457	0.491061133496457
ENSG00000283445.1	0.49070979691400746	0.49070979691400746
ENSG00000257354.2	0.49062516229985	0.49062516229985
ENSG00000267769.1	0.4900721793728311	0.4900721793728311
ENSG00000280362.1	0.4900113192611814	0.4900113192611814
ENSG00000258498.8	0.4899839049970871	0.4899839049970871
ENSG00000154134.15	0.4899455111674488	0.4899455111674488
ENSG00000126787.13	-0.48976260268206295	0.48976260268206295
ENSG00000127419.17	0.48961088260950353	0.48961088260950353
ENSG00000254910.1	0.48954082953948574	0.48954082953948574
