	Ensembl_ID	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	response_group
790	TCGA-C8-A135-01A	-1.3202187	0.06546337	0.8997269	-0.13659583	-0.012598164	0.08870633	0.524104	-0.112917244	0.7772902	1.015396	0.6260476	-1.0394347	-0.0057904124	1.2429396	0.11346584	-0.4731499	0.3958162	-0.37116882	-0.20481968	0.08827585	-0.14032601	-2.6038544	-0.38735875	0.94860697	-0.46017462	0.51864	-0.0011901623	-1.0977283	-0.0154393315	-0.24931854	0.9109018	-0.44094664	0.13585001	-0.95258147	-0.40928632	0.46581924	1.4652674	-0.63757604	-0.25393838	-2.1602094	-0.9279406	-0.04878457	0.6808934	-0.77139103	-1.0357375	-0.07427561	-1.531812	-0.502474	0.0056643635	0.52851087	0
800	TCGA-C8-A1HM-01A	0.16305992	-0.47746205	-1.5113223	1.1540482	0.3632144	0.1072669	0.48400098	2.491517	-0.05637425	0.4047915	-1.9118562	-0.9262848	0.3965331	0.35520536	0.48782223	1.0853153	-0.14308344	1.1828902	0.5285348	-0.7662657	0.115001045	-2.9906344	2.3824527	0.5316696	0.14760256	-1.364557	1.3377559	-0.85788655	-0.9275261	0.693128	-0.48926193	-0.8436234	-0.52322006	-0.32177913	0.46658188	-0.53782165	3.2538931	-0.75737405	0.5562754	-1.4229603	-0.8920456	-0.29790688	-2.5905757	1.0050637	0.074200645	-0.97543657	-1.3823398	-0.7670924	1.1031933	-0.31122735	0
802	TCGA-C8-A1HO-01A	-0.80874443	0.11239732	0.47183424	-0.6099959	1.1796354	-0.24871236	0.6311078	-0.19035834	0.40759873	0.17797263	-2.22022	-0.9923818	0.5735264	0.31569722	-1.3370725	0.18004417	0.2932055	0.26396364	1.249579	-0.28957185	-0.5931529	-0.16585651	0.4461141	1.158961	-0.01940427	-0.50846034	0.48174033	1.75721	0.51317763	0.5102953	0.7110075	-0.5511212	1.0653629	0.13147205	-0.038538605	0.37937048	-0.17544651	-0.25752842	-1.4025779	-0.37556988	0.097866826	-0.31639773	-0.4700149	-0.5215363	-0.45350182	0.6287651	1.8677428	0.60017264	0.20229042	-0.011707604	0
804	TCGA-C8-A26W-01A	-1.7576071	0.47322863	0.3110647	-1.1001487	-0.88075876	0.8290726	1.702395	-0.5289942	-0.03316763	0.42746794	-0.7470021	0.55476403	-1.018744	-0.5606422	-0.46152553	-0.81881034	0.2858375	-0.11261292	0.16000345	-0.15309075	0.92148715	-2.1336305	0.46398145	1.5451772	-0.67734873	-0.03770932	0.16049677	-0.4698698	-0.6721687	-0.7930577	0.17855167	0.7270297	-0.40125087	1.4026573	-0.44674027	0.24565938	2.4566214	0.47024566	-0.20267057	-0.6367579	-0.54001844	-0.38388595	-1.0443318	-0.11975088	1.0485826	-0.15699258	-1.4495584	-0.021252453	-0.11599681	0.9549757	0
805	TCGA-C8-A26X-01A	-0.70571434	0.69562197	0.21976894	-1.1891179	-0.9764532	0.3437606	-1.8738248	0.95853794	0.5670627	-0.3134349	2.3163111	0.7182456	-0.9725103	-0.22064236	1.1990439	0.42261773	1.0539314	-0.041127138	-0.6346896	0.31498736	0.7422864	-0.8434873	0.3042636	0.16683224	0.8006909	1.0583447	0.34791884	0.14640033	0.569519	-1.1215782	1.0581932	0.5494502	0.7046767	0.36395586	-1.0280265	-0.32543153	2.5183287	1.1636593	1.1251688	-3.302408	1.0011088	-0.39800444	1.1448113	-0.17627847	-0.7233791	0.07058638	-1.2625203	-1.5126607	-0.845223	1.336964	0
812	TCGA-C8-A27A-01A	0.561141	-0.5593162	-0.55703706	-0.20726669	1.1685873	-1.0771192	0.86948	0.7853978	-0.6242927	0.87534535	-1.9492167	-0.43286052	0.018051915	-1.08185	0.8490739	-0.13125128	0.41652673	1.4869236	0.48974687	-0.4049209	0.6389299	-0.021408226	0.8570428	0.54596496	0.38590735	0.9771493	0.33167192	0.7367377	-0.06754209	1.0472367	0.2383582	-0.15823627	0.19500451	0.45567828	-0.09342405	0.012249321	1.7168815	-0.7010003	-0.41090125	-0.35165638	-0.11778779	0.40884858	-3.329532	-0.42735174	0.022796463	0.8285355	2.6715734	1.0357658	-0.91836274	-0.5921579	0
813	TCGA-C8-A27B-01A	-0.11781757	-0.19125363	-0.7564752	0.24750271	-0.23219565	0.08042383	0.2769726	1.6428235	-0.67808324	-0.26464462	0.70646954	-0.3503238	0.7323606	-0.043213807	1.5206363	1.3157814	-0.6678944	0.49486607	-0.3356226	0.27301887	-0.21993068	-1.5872496	-0.3859662	-0.40727296	0.124647975	0.027815282	0.894027	-0.26852584	0.12888828	1.7500736	1.0920162	-1.145672	-0.56423855	0.6646886	-2.8392196	-0.26285648	4.463125	0.16498734	-0.73242587	-3.52383	-0.6352502	0.40569812	-1.8221619	0.5582216	-1.1150111	-0.15211831	1.0039434	1.4383373	1.4294236	-0.5781666	0
816	TCGA-C8-A8HP-01A	-0.78581	-1.1214828	0.01967761	0.6778884	-1.3061931	0.66364	0.20426756	1.4238967	-0.54478127	-0.02606082	-2.0574641	-0.5460157	0.42655239	0.39677063	-0.3147716	-0.023368433	-1.1277025	-1.7955447	0.6608989	1.2015018	-0.29030484	-3.6893842	1.4139147	0.1743148	0.8956108	0.6392047	-0.053153932	0.21409057	0.18145674	0.92495716	-0.87380606	0.40559298	-0.14694835	0.25658864	-1.1606268	0.08224198	3.5565724	1.2609817	-0.4469372	-1.1934792	-0.71035504	-0.29488313	1.239203	1.604608	2.6036155	-0.38232148	-1.2228603	0.5889241	1.3184395	-0.09975798	0
818	TCGA-C8-A8HR-01A	-2.1364782	0.49365097	0.43827707	-1.2406998	-0.82546294	-1.085329	0.19806312	-0.893432	-1.2857133	-0.22761697	-1.9732289	-0.18941924	-0.44409776	-0.83220124	-0.25151962	-0.17542754	-0.23314732	-1.0228771	-0.2389051	-0.056441344	1.0441194	-0.09574835	-0.54469866	-0.88712734	0.4599573	-0.066920355	-0.065792456	-0.121363476	-0.6179447	0.7239521	0.45637888	-0.25557664	0.18789813	-0.20965791	-1.4207239	0.4455283	2.2356095	0.46780735	-1.4753302	-1.3536909	-0.14224076	-0.49960744	1.8223857	0.47836253	1.7758465	0.4902821	0.02154743	0.83210593	0.37812233	0.077364825	0
819	TCGA-D8-A13Y-01A	-0.16700989	-0.3795734	0.18011737	0.031324733	0.22180599	-1.5256476	1.3602754	-0.11288127	-0.9396834	-0.38935685	-2.556726	-1.3049464	0.61242825	-1.3662071	1.0020969	-0.6431029	-0.12270406	0.36105114	-0.502259	-0.47593194	0.6307426	-2.4663522	-1.0860503	-1.535516	-0.6638726	0.112194635	1.3535185	0.8539988	-1.0584236	1.0276532	0.70206505	-1.0918607	-0.049021542	0.5719024	-1.5064961	0.34058943	2.5906174	-0.58187044	-1.7622865	0.8873066	-0.34286964	0.32529888	-0.9058625	0.6437558	1.8235805	0.048100203	1.8935565	1.0895706	-0.5342518	0.10265474	0
821	TCGA-D8-A140-01A	-0.9730291	0.80222076	0.033746988	1.2950752	1.5286821	-1.0037243	1.4090735	1.3365644	1.1807749	0.69380504	-3.7944334	-1.2860075	-0.74338794	-0.27552223	0.9166122	-0.2317999	-0.5554538	0.09216193	1.7228885	0.09522569	-0.11336345	-0.1852529	2.2422311	0.9837117	1.1580225	0.6944102	-0.029399306	-0.26848954	-0.607585	1.1527861	-0.49392605	-0.5966976	0.2242435	0.8966096	0.04013765	-0.11117673	3.8653963	-1.187738	0.018919896	1.1749567	0.06923059	-0.15389144	-2.0874498	-0.14298849	0.3288203	0.2623872	-1.1778628	1.9826946	0.18801785	-0.27660966	0
823	TCGA-D8-A142-01A	-2.3150089	0.14843565	-0.049658373	-0.45058846	0.1108945	-0.15907647	0.38282728	-0.78679276	0.7237564	-1.679028	1.311998	1.304101	-0.494928	0.23393148	0.17800477	0.2544781	-2.0224972	-1.3902435	-0.61839247	-0.44793475	-0.5229047	-0.3194581	-0.9548601	-0.26187617	1.5156524	1.0045347	-0.7900839	0.04533884	-0.11749851	0.25627387	-0.11121744	0.24556206	0.68800735	-1.0908382	-1.8502799	0.27708307	3.2930095	0.53981256	-0.89538336	-2.283552	-0.964685	-0.46454996	2.0165668	-0.23466322	-1.357499	0.12507024	0.33716723	1.72288	-0.7711046	1.5245383	0
824	TCGA-D8-A143-01A	-0.8598979	-0.9856358	-0.45348662	0.3297004	0.44796062	-0.27822593	1.0959822	1.3055377	-0.12626296	0.060296267	0.68003887	0.50356704	-0.6876333	2.0625417	0.35170895	-1.2333441	-1.0915635	0.30386436	0.07787438	0.16306761	0.117481634	-4.20716	-0.31223202	0.79462385	0.012681663	-0.7458832	0.85542095	-0.34185773	-0.316234	0.6300057	0.011398014	0.12506422	0.6895828	0.5089687	-2.9098585	0.19200525	2.3604393	-0.82594514	-1.4113489	-3.019657	-1.2660187	-0.016527921	-0.37960607	-0.52571374	-0.64531326	-0.24581903	-0.49836576	0.99848443	1.7422155	-0.092124045	0
827	TCGA-D8-A147-01A	0.350317	-0.6366745	-0.5140892	-0.2501157	0.43885082	-1.2095661	2.1707146	0.47723317	-1.2386199	-0.57079303	-0.80615234	0.12574652	-0.5150237	-1.313001	0.2861666	-0.8809574	-1.0719646	0.00078749657	-0.82482177	-0.21321058	0.055702835	-0.8642723	-1.651811	-1.4955794	0.36057478	0.93786657	1.9837424	-0.8370872	-0.34782246	2.4516163	1.4421253	0.20902365	-0.08554438	0.86875534	-2.5995862	0.69133705	4.9378085	-0.6218254	-1.4841089	-2.1604593	-0.73382574	-0.44445926	-2.22642	-0.8441129	0.4568828	-0.73139393	2.2045202	2.2167308	1.0727992	-0.16812858	0
830	TCGA-D8-A1JA-01A	1.0374163	-0.2073026	-0.626427	1.063491	0.89017355	-0.63330334	-0.23278332	1.4929463	0.30225182	-0.40337873	1.7064033	0.40503383	0.2237857	-0.8827726	-0.09882645	-0.45980328	0.53338647	-0.24095078	0.24577709	0.6087031	0.11763242	0.870074	0.25152037	1.1594205	-0.21753064	0.017697453	0.5950288	0.34483898	-1.5016751	-0.17701405	-0.16896844	-1.046538	-0.5751895	-0.16148087	0.046646237	-0.12985861	0.9599163	0.72144425	1.1737745	-2.7143085	0.9705414	0.29664946	-2.7279103	1.0998429	-2.925738	-0.35297626	-0.00084783137	-0.25737017	-0.5456127	0.41760492	1
831	TCGA-D8-A1JB-01A	-0.9786125	-1.624099	-0.5729152	-0.7944017	0.113183975	-0.1534065	-0.01311448	-1.2965348	-0.5011171	-0.059051603	-2.1529694	-0.2397094	-0.7116733	-0.0139921615	0.26523522	-0.3165414	0.15472049	1.2783324	-0.045674518	0.51363486	1.2833152	2.3474467	0.95222473	-0.5833875	-0.5697979	0.11511305	0.35475498	0.0634391	-0.5228928	1.3321731	0.07535355	-0.20714043	0.059344515	-0.34383604	-0.079990774	0.28429684	1.1982775	1.1500458	-0.6700529	-2.3575585	0.6186481	0.16743055	-1.7196019	0.057058938	1.3291239	0.3561124	0.9005246	0.09782691	-0.39100036	-0.4844675	0
832	TCGA-D8-A1JC-01A	-0.07726447	-0.5293447	-0.059286617	1.5724026	2.1809466	-1.1698624	1.2091509	0.71815634	0.37639886	-0.51951444	-3.467228	-0.29003197	-0.58632267	0.9985448	1.491946	0.44387993	-0.15483975	-0.29845726	0.41117916	-0.6561564	0.19061905	-0.13115813	1.0190725	0.6046442	1.1020043	-0.03980449	0.57205844	0.7480093	-1.2145535	1.3747023	-0.60673434	0.61833656	-0.5652469	0.39345577	0.34278473	-0.26355264	3.0691133	-1.1721873	-1.4321682	0.02139553	-0.1622517	0.46179008	-1.7658349	-0.6965202	-1.9436663	-0.1975653	-2.205081	1.2317779	-1.2216766	0.25324774	0
833	TCGA-D8-A1JD-01A	-1.8121651	0.6738784	0.7028542	0.4374178	0.77073646	-0.34638637	2.2098014	-0.34434006	0.0066002384	0.1800206	-0.2982325	-1.0934051	0.040444016	0.9984389	-0.221984	0.83328974	0.03265634	0.3891077	1.2250946	0.398223	-0.972802	-1.5019345	0.27359796	2.3202639	-0.87538767	0.20911503	0.011703074	0.5812273	-1.0423669	0.53243726	-0.6042289	0.51266974	0.7320733	0.7145153	0.19449571	1.1378195	3.152308	0.27152747	0.2600709	-0.68959624	0.19548273	0.0759099	-1.693857	-0.5048485	-0.9242393	0.005113505	-2.7846353	0.053496093	-0.106207564	0.19948792	0
834	TCGA-D8-A1JE-01A	0.35901624	0.21966472	0.008812517	0.797732	1.0751857	0.2936165	-0.03908722	0.9462885	-0.04893291	-0.7553253	3.578351	0.93362993	-0.3778562	0.07066007	-0.32216042	-0.9390129	0.15738352	-0.28573185	-0.43953744	0.084843725	0.11073356	4.002754	-0.49649137	1.7543064	-0.7388388	-0.5723661	1.4036119	0.17149109	-1.1350583	-0.2901836	-0.04848905	-0.694911	0.35635218	0.9583896	0.79128945	-0.74722457	0.049475096	-0.8472161	0.87400556	-1.8427808	-1.0969077	-0.42832607	-1.6527668	-0.74465877	-1.4090108	-0.034308948	0.29007807	-0.68235433	0.5452047	1.177714	0
839	TCGA-D8-A1JJ-01A	-1.4931597	1.5051441	-0.18024653	0.1923534	0.55962807	0.5481989	2.0990496	-0.76290864	0.61295724	0.18027347	0.60430306	0.46320945	-0.4271268	0.08934951	-0.33374572	0.04118912	-0.017276838	-0.24380773	0.48874655	0.64637315	-0.28478372	-1.5969945	-0.36738026	1.450767	0.16127276	-0.1838455	0.19133164	2.394511	-1.317912	-0.16449536	-0.36814985	-0.026743352	0.54361176	1.1202157	-0.44151595	-0.32732436	2.8379595	2.4720314	0.036832437	-0.77563065	-0.02016455	0.10660134	-1.8797228	0.7707411	-0.84992594	-0.2729464	-1.4425354	0.48795977	-0.7550668	-0.28490496	0
851	TCGA-D8-A1X8-01A	-0.9465686	-2.236316	-1.0281808	-0.2032105	1.9240365	-1.4331768	1.0195832	-1.8846204	-0.024392009	-0.73620015	2.720121	-0.6678832	-1.0818244	1.4727967	-0.2629501	-1.4182875	-1.6637766	1.4306109	0.4463021	0.26232073	0.7333515	7.2963247	0.7285356	1.1217078	0.23522484	-1.1728052	0.32298976	0.20291643	-1.4530475	1.5890021	-0.71569824	1.7551101	0.5924159	0.14408052	0.79052466	-0.6078836	-1.068947	0.5235131	0.03722988	-1.7468944	-1.9714372	0.3610463	-0.30565926	0.080605194	0.3109249	-1.0872205	0.38150185	-0.289358	0.23007648	0.9611132	0
852	TCGA-D8-A1X9-01A	-0.74122465	0.17985742	0.17256431	1.764379	1.8935035	-1.0359592	1.566239	-0.34417936	1.1888529	0.45538148	-1.3309605	-0.38624763	0.05729119	0.85241264	0.28350997	-0.32460377	0.08499922	-0.23394853	0.36136854	-0.56656694	-1.7138919	-0.21182927	-0.07167211	0.7210454	1.0874774	-0.07566765	0.083342224	1.2139924	-1.0261784	1.2683629	-1.514463	1.2076538	0.5642528	0.03968005	-0.3112108	-0.60849416	3.0944726	0.30307728	-0.519401	-0.54187775	0.78963804	-0.76784015	-1.5903591	-0.78285575	-1.9351281	-0.32772166	-1.5255892	1.641777	-0.22879863	-0.5088812	0
857	TCGA-D8-A1XF-01A	-0.085453816	0.22896862	0.22940451	3.5490866	2.8205626	-1.2211196	0.68012476	1.4891624	0.52343893	-0.38977528	-2.0562427	-0.18125662	0.50163776	0.65899926	0.26594558	-1.2389266	-0.35069215	-0.11277661	0.6178729	-0.82320654	0.40647542	-3.2331898	0.23608361	0.4218473	0.78677416	-0.2034108	1.002895	-0.25791508	-2.018724	0.6038021	-0.94349855	-1.001272	-0.077971816	-0.3559631	-0.08243407	-0.8180935	1.3107436	-0.7128679	-1.9272124	0.9869943	-0.45678073	-0.18431321	-1.3883793	0.2734486	-2.176752	0.33877742	-0.2253176	0.6589019	-0.17247012	-0.102202356	0
860	TCGA-D8-A1XK-01A	0.24124223	0.2921511	-1.0523608	-0.03154832	-0.29320654	-1.0443895	0.5778797	1.4629749	-2.1384757	0.16748449	0.55203354	-0.6121328	-0.18873155	0.13397598	-0.07523379	-0.39220655	-1.4678273	0.42670336	-0.29119888	-1.9926693	0.9630074	-1.6207031	-0.9702638	0.0067868233	2.1478791	0.33372855	0.25787717	-0.7434108	0.021354198	2.2806444	1.201123	-0.80092514	-0.7219224	1.7669163	-2.9939835	-0.13766871	4.089601	0.056977496	-1.2160891	-3.1901202	-1.5673838	-0.9103121	-1.5800748	0.4246382	-0.94898987	-0.3197631	1.1035123	1.4690778	0.08730495	-0.33639324	0
861	TCGA-D8-A1XL-01A	-1.0352023	-1.1721117	-1.9091558	-0.6873643	-0.68755054	0.13216637	-0.4378666	1.8501798	-1.1603799	-0.30658174	-1.9095997	-0.7755778	0.5182732	1.6843425	1.1342334	-0.6087165	-0.06053722	0.39098096	0.0583954	0.86278594	-0.43024874	-3.4102416	1.9587854	-0.5156121	0.5986854	-0.28076297	1.5417125	-0.06790242	0.092463486	1.218817	0.106561005	-0.15169597	0.3783273	0.5782443	-0.24013041	0.60507363	1.4861741	0.24424057	0.4715638	-1.0083266	-0.3050717	-0.96123683	0.55801755	0.29192922	2.2760181	-0.9351907	-0.5633459	-1.0230744	1.3013594	-1.1142192	0
865	TCGA-D8-A1XR-01A	-0.5771395	0.1922107	-0.792212	1.1316068	0.81502885	-0.5924536	1.2322258	1.650725	-0.38435856	-0.014948338	3.1264558	-0.44051617	1.8160073	0.3512208	-0.5626175	-1.139407	0.7367239	-0.3010635	0.18205869	0.0732979	-0.3233803	3.0468524	0.2898029	2.450743	-0.44196126	0.03661935	0.63879865	0.54766583	-0.6301311	0.26499945	-1.1152031	-0.12418696	1.2331847	0.47825974	1.4340292	-0.5307732	0.6990006	-0.75945127	1.2617688	0.92340916	-0.0061470866	0.14340082	-2.6851048	-0.10013481	0.89231646	-0.42238188	0.05191703	0.3618939	-0.15179232	0.260639	0
866	TCGA-D8-A1XS-01A	-0.17709005	0.3517551	0.99444956	0.83572334	1.0052516	-0.10702899	1.7482146	0.236774	-0.32532525	0.017478406	-0.3771829	0.059263647	-0.55321854	-0.5148043	-0.6961299	-1.1732235	1.494825	-0.08960357	0.38431185	-0.42188823	-0.56429833	-0.63881195	0.47502264	0.8496732	-0.28804952	0.09050281	-0.011647165	2.0523534	-0.5607592	-0.17156535	0.5134404	-0.079599425	0.3247401	1.1419291	-0.26539123	-0.2599011	3.2020674	0.7840322	0.10314824	0.24171197	-0.9292463	0.2234267	-3.2681706	-0.15545492	-0.4253128	-0.20706454	-0.38630426	0.9413573	0.2334886	0.25452462	0
867	TCGA-D8-A1XT-01A	-1.5492586	0.82232493	0.62941915	1.0537643	1.0395486	0.42034423	1.781753	-0.64700294	0.9143145	0.1381144	1.4711119	0.6450294	-0.7076566	-0.6866317	-0.24812709	-0.6685781	-0.014879584	-1.1529378	0.21915849	0.3509189	-0.8187209	-1.8402611	-1.2400967	0.40056357	0.16820048	0.43529916	0.44722593	0.30802047	-0.69309616	-0.17819132	-0.39369643	-0.4497617	0.20649797	0.34420356	-1.4948478	0.8308273	3.454889	0.40755707	0.5350501	-2.085112	0.08061445	-0.6218724	-0.7427417	-0.219854	-1.9816355	-1.2111344	-1.1640661	0.6498726	-0.72381467	-0.6259391	0
870	TCGA-D8-A1XW-01A	-0.30190098	-0.11319274	-0.058700286	-1.8439262	-1.6924326	-0.2505762	-0.20084986	0.10876196	-1.529478	-1.6749377	0.318074	0.9602789	0.46872482	-1.4841611	0.14451756	0.28634915	-2.129868	-0.26189294	-0.64143836	-0.92493695	-0.10719879	1.7370938	-1.7434313	-2.0143366	0.30546066	-0.09489154	0.35630226	0.04649076	-1.2435701	2.5867796	0.8971486	-0.5432131	-0.36068282	0.117527485	-1.9347409	-0.30752987	3.2443845	0.20168029	-2.4559944	-3.9456298	-0.0512394	0.49849182	-0.02687726	0.09454261	-1.1656859	-0.10512647	3.0196247	1.4593039	0.3241833	0.73887014	0
871	TCGA-D8-A1XY-01A	-0.14593701	-0.40820655	0.07365976	1.5582078	1.3520894	-0.96480715	1.9559659	1.484794	0.24720252	0.8511317	2.894155	-0.879354	-0.03212011	0.83317566	0.73965603	-0.36073393	0.094958104	-1.9088674	-0.4804463	-0.7821171	-0.25522882	1.2180986	-0.4701539	2.2467952	0.9579662	0.50755054	-0.0067256093	0.46539024	-0.33414772	-0.2347604	0.25745136	-0.4963268	0.45684355	0.02754598	1.1361328	-0.95381695	1.8292373	0.38272232	1.5356643	0.69601375	-0.04583688	0.65054125	-1.9452275	2.1635249	-1.4444714	0.01995352	-2.4075093	1.6902065	-0.055519566	0.7120826	0
873	TCGA-D8-A1Y0-01A	-0.27867565	-0.08787418	-0.57899594	0.03705688	0.90310013	-1.0196979	2.338243	-1.003679	-0.6360719	-0.436961	-2.5767438	-0.026999563	0.52464557	-0.060151607	-1.1868837	0.13563628	0.13119769	0.51395684	1.3825091	-0.6773299	-0.092328966	0.8888029	0.39759463	0.0297039	0.19543073	-0.4742876	0.28599036	0.56825984	0.24630812	0.2784096	0.4860289	-0.7086304	0.058756053	0.33612567	-0.60025793	0.4922388	2.5645657	-0.22341554	-0.48413855	-1.5570248	0.13786435	0.30631983	-2.492435	-0.50753784	-0.0436619	0.22242714	0.17695017	1.4875656	-0.39011574	0.2221098	0
876	TCGA-D8-A1Y3-01A	-0.4455666	-1.075894	0.33838707	0.87128067	-0.44078603	0.118602894	-1.2509351	2.7565038	-1.1997447	-0.021108136	-1.5052818	-0.79012907	0.41056138	2.0709934	0.35215968	0.67238665	-0.48975062	0.9113812	0.47433424	0.098151505	0.063228324	-4.710718	1.6594939	-0.38174644	-0.055733114	0.0191653	0.86192954	0.2787723	-0.41074666	1.0709836	-0.11921467	-0.038414806	0.13845193	1.0178721	-0.30894756	0.20754492	-0.04906779	0.3865949	0.007021129	-1.5935341	-0.43124735	-0.4052528	1.131955	-1.0763336	1.203414	-0.41034883	-0.297854	-1.3277218	0.541228	0.4748339	0
878	TCGA-D8-A27F-01A	-0.18587744	-0.9023857	0.4470282	-0.9297517	-0.0031443369	-0.9441551	0.835683	0.20795934	-0.48290464	-1.4934101	0.776597	0.15006813	-0.06099184	-1.1710112	0.7109152	-1.9012938	-1.8949649	-1.2762765	-1.2419064	1.4850411	0.87596965	0.2371554	-2.282896	-1.821394	0.14898455	-0.0031464696	1.027921	1.737472	-0.82627875	2.268885	0.024900973	-0.27835986	-0.09488545	0.4002126	-2.8732696	0.692276	4.2412796	-0.21936294	-2.1472392	-2.7349122	-2.3346434	-0.7860238	0.204712	0.04448732	-0.81928617	-0.46784562	2.536639	2.631217	1.1022341	-0.15967225	0
880	TCGA-D8-A27H-01A	-0.7064883	-0.4389989	-0.92254585	-0.9212232	0.100361355	-0.18323784	0.19009435	-0.6030439	0.04782787	-1.1141131	1.239759	0.45416743	-0.78893805	-0.76833427	-0.64722127	-1.1585964	-1.6151848	-1.6326557	-0.07981798	-0.88083756	-0.21483952	1.1648031	-2.2306156	-1.8072029	0.48076284	0.7720947	1.0745637	0.38465425	-0.67864394	1.2590374	-0.001943469	0.51004446	-0.22784448	-0.1603328	-2.094166	0.098870635	3.0749462	0.06996232	-1.817906	-3.1578429	-1.0078986	-0.7160608	0.9554323	0.27602297	-2.0846417	-0.4192473	2.0527558	1.6526455	1.6349012	-0.6258086	0
881	TCGA-D8-A27I-01A	-0.58544004	0.41014636	-0.48096335	-0.63723457	-0.61619765	0.015225649	1.2079294	-2.078509	-1.336852	-0.5900572	-2.9256837	-0.45632178	-0.012247384	0.16233207	0.70821434	-0.5283019	-1.0746503	-0.061636135	-0.37580752	-1.4306173	-0.6961718	1.5223832	-0.8940381	-1.7755194	0.08047844	-0.46884456	0.47244442	1.2843534	-0.62698805	1.5423259	-0.5223229	-0.8954061	-0.21800622	1.0393504	-1.0112007	-1.4063604	0.92511046	-0.10289473	-2.0364308	-1.8496273	-1.0304649	0.20719378	0.59334815	0.6930428	0.61433506	-0.21808396	-0.47113082	0.5598275	0.008330554	-0.41663948	0
883	TCGA-D8-A27L-01A	-0.55482084	-0.7162863	0.41683233	1.2306099	0.010373853	-0.26149708	2.3702338	-1.1771623	0.5897461	0.8030275	-1.1655915	-0.82747924	-0.33346158	-0.16214226	0.08014704	-0.4090939	-0.5243231	0.08436917	0.52423155	-1.0292552	0.90667075	3.7960615	1.4120951	-0.12309243	-1.158502	1.2021751	0.018535852	1.7036717	0.44501632	0.3342361	-0.469048	0.78061104	0.029820457	-0.3843502	-0.17376006	-1.6922748	1.1806344	1.0923986	0.026931792	-0.85306156	0.10053486	0.21992773	-0.93035406	-2.044307	0.89829403	-0.8711432	-1.5700803	2.4792705	-0.30028346	0.0023820847	0
884	TCGA-D8-A27M-01A	-0.76854527	-0.5014946	0.3917648	-0.4902816	-0.5285844	0.18884084	0.941883	-0.43965197	-0.8698106	-1.3349782	-0.07936186	-0.32446647	-0.053157672	-1.1359597	-0.2829313	0.3274126	-1.7107326	-0.86306345	-0.57806563	0.34798285	-0.8066113	0.64508855	-1.3290069	-1.9082049	1.2339985	0.500012	-0.10876495	1.257833	-0.043450713	2.5064795	0.36551282	-0.63951075	-0.58044493	0.34651864	-1.801822	0.43515345	4.7948885	-0.8143637	-1.6376287	-3.6340392	-1.2747867	-0.2792278	-0.36088535	-1.9998888	-0.7886454	-0.20141502	1.3259071	1.6698096	-0.11400795	-0.07949965	0
885	TCGA-D8-A27N-01A	-2.246081	0.20383593	-0.21507233	-0.33125356	-0.7617634	-0.21205613	1.3884227	-0.5427344	0.23681957	1.6189685	0.484226	0.11851421	-0.27247715	0.32463458	-0.3589543	0.08000179	-0.43716234	-0.74112135	0.27635342	0.934055	-0.09035128	-2.718768	0.07736553	1.3999711	-0.12539859	0.23488848	-0.569731	-0.03740754	-0.25308537	-0.7424438	-0.23458149	-0.46311554	-0.027726347	0.52596974	-0.46457094	0.5240647	2.60673	1.0084944	0.034608923	-1.0227517	-0.11559278	-0.20816065	0.70244956	0.2761104	0.17902967	0.4120136	-2.8276694	0.18244419	1.7371385	1.1355485	0
887	TCGA-D8-A27R-01A	-0.6561137	-0.18945575	-0.9991894	0.1349635	0.6877472	-0.18802838	1.0367649	-0.058687236	-0.71262103	0.07537654	-2.652513	-0.48706898	-0.10997125	1.873667	0.803662	-0.3849141	-0.87634885	0.12810193	0.41658586	0.7173331	-0.19321446	-2.6531048	0.5960629	0.9796482	-0.30329144	1.6168189	0.083743826	1.1770229	0.8657879	-0.22704327	-0.5365537	-0.28121474	-1.0235059	0.2876132	-0.5211333	-0.39185104	0.84681576	0.9779285	-1.5094424	-0.95771426	0.5407511	-0.41873324	0.7837588	0.102192804	-0.028191505	0.19598496	-1.2708651	-0.49953833	-0.45535105	-0.20514427	0
888	TCGA-D8-A27T-01A	-1.4280531	0.12954268	-0.19369297	-0.6012412	0.08429184	-0.65246046	1.7271178	-1.6651729	-0.24495798	0.1097559	0.8219169	0.4931757	-0.49744856	-0.26897183	0.22062743	-0.30775657	0.6844051	0.85411733	1.7497278	1.2513535	-0.5032821	0.7323779	-0.1107482	2.3150225	0.45796385	0.13291322	0.22831935	-0.20931548	-0.72935814	-0.23132256	0.7761324	-1.0528467	0.93511236	1.295828	-0.32751068	-0.6505774	1.5656316	0.72923136	0.3694167	-1.0113516	1.2326906	-0.18181135	-0.06468255	0.54560244	0.46817702	1.1976128	-2.0672574	-0.15811875	-0.20075789	0.72299796	0
